episode_id,symbol,side,entry_ts,exit_ts,duration_hours,entry_fills,exit_fills,entry_notional,exit_notional,total_qty,avg_entry_price,avg_exit_price,gross_pnl,fees,net_pnl,regime_at_entry,regime_at_exit,exit_reason,exit_reason_raw,strategy,intent_id,attempt_id,confidence,hybrid_score,conviction_score,conviction_band,entry_regime_confidence,expected_edge,engine_source
EP_0427,SOLUSDT,SHORT,2026-03-19T08:19:17.080648+00:00,2026-03-19T08:25:41.428244+00:00,0.11,1,1,200.32,200.48,2.24,89.43,89.5,-0.1568,0.1603,-0.3171,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_d564d3544b,sig_13a5b29f87,0.1,0.414381,0.5051,low,0.6339,0.0,legacy
EP_0428,SOLUSDT,SHORT,2026-03-19T08:30:43.054985+00:00,2026-03-19T08:47:42.124806+00:00,0.28,3,1,532.68,533.6,5.97,89.2262,89.38,-0.9181,0.4265,-1.3446,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_534a432a4e,sig_17bd9809ca,0.1,0.414619,0.526,low,0.6188,0.0,legacy
EP_0429,SOLUSDT,SHORT,2026-03-21T23:52:06.520485+00:00,2026-03-21T23:56:32.755762+00:00,0.07,1,1,196.6,194.87,2.22,88.56,87.78,1.7316,0.1566,1.575,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_e3d670e7f1,sig_48a3651d42,0.1,0.476534,0.4903,low,0.6235,0.0,legacy
EP_0430,SOLUSDT,SHORT,2026-03-21T23:59:43.744186+00:00,2026-03-22T00:04:15.037061+00:00,0.08,1,1,12.23,171.35,0.14,87.36,86.54,0.1148,0.071,0.0438,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_aa2f92fdbe,sig_cd8e2d8307,0.1,0.44672,0.4784,low,0.5506,0.0,legacy
EP_0431,SOLUSDT,SHORT,2026-03-22T00:30:56.885882+00:00,2026-03-22T01:20:06.800136+00:00,0.82,1,2,6.98,10.47,0.08,87.29,87.265,0.002,0.0056,-0.0036,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_8861c07c5b,sig_fb52b66f0c,0.1,0.447351,0.5271,low,0.4581,0.0,legacy
EP_0432,SOLUSDT,SHORT,2026-03-22T21:08:44.557092+00:00,2026-03-22T22:11:35.377358+00:00,1.05,6,1,1050.36,1670.37,12.24,85.8133,85.9242,-1.3566,1.0674,-2.424,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_a65df3ebc7,sig_c07f5aca6a,0.1,0.419336,0.5326,low,0.5701,0.0,legacy
EP_0433,SOLUSDT,SHORT,2026-03-22T22:21:34.552395+00:00,2026-03-22T22:25:43.286727+00:00,0.07,1,1,219.8,220.39,2.56,85.86,86.09,-0.5888,0.1761,-0.7649,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_36a6c9e05e,sig_66b2624226,0.1,0.41861,0.507,low,0.7597,0.0,legacy
EP_0434,SOLUSDT,SHORT,2026-03-23T06:56:14.156006+00:00,2026-03-23T07:01:55.120996+00:00,0.09,1,1,168.63,168.61,1.97,85.6,85.59,0.0197,0.1349,-0.1152,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_c728526bd0,sig_fc5e4c5f00,0.1,0.414965,0.5198,low,0.5397,0.0,legacy
EP_0435,SOLUSDT,SHORT,2026-03-23T07:07:46.456376+00:00,2026-03-23T07:13:16.763956+00:00,0.09,1,1,164.71,165.03,1.93,85.3436,85.51,-0.3212,0.1319,-0.4531,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_de505a2981,sig_fec56cc11f,0.1,0.414727,0.5257,low,0.5251,0.0,legacy
EP_0436,SOLUSDT,SHORT,2026-03-23T07:36:12.282288+00:00,2026-03-23T07:41:09.442369+00:00,0.08,1,1,161.88,162.85,1.9,85.2,85.71,-0.969,0.1299,-1.0989,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_fd300affdb,sig_362b7361ce,0.1,0.414188,0.5071,low,0.5174,0.0,legacy
EP_0437,SOLUSDT,SHORT,2026-03-24T14:17:39.652775+00:00,2026-03-24T14:38:59.549606+00:00,0.36,3,1,581.63,581.93,6.5,89.4811,89.5276,-0.3027,0.4654,-0.7681,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_afaaae1e24,sig_afda0fb61b,0.1,0.424366,0.4997,low,0.6669,0.0,legacy
EP_0438,SOLUSDT,SHORT,2026-03-24T14:44:04.435881+00:00,2026-03-24T14:49:02.325161+00:00,0.08,1,1,170.49,170.14,1.91,89.26,89.08,0.3438,0.1363,0.2075,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_19fe0a9214,sig_92735549e8,0.1,0.41243,0.5072,low,0.5456,0.0,legacy
EP_0439,SOLUSDT,SHORT,2026-03-25T15:51:48.555080+00:00,2026-03-25T15:57:33.053964+00:00,0.1,1,1,19.25,200.1,0.21,91.65,91.79,-0.0294,0.0839,-0.1133,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_d8e54f8048,sig_4cd0e6e70f,0.1,0.407326,0.5187,low,0.6437,0.0,legacy
EP_0440,SOLUSDT,SHORT,2026-03-26T05:35:15.277359+00:00,2026-03-26T06:32:02.465697+00:00,0.95,2,1,167.63,839.46,1.88,89.1626,89.02,0.2681,0.3693,-0.1012,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_732bc83353,sig_6de223dc2a,0.1,0.431433,0.5152,low,0.5695,0.0,legacy
EP_0441,SOLUSDT,SHORT,2026-03-26T07:10:20.899522+00:00,2026-03-26T07:41:03.187083+00:00,0.51,4,1,587.3,1123.94,6.6,88.9843,89.06,-0.4999,0.6808,-1.1807,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_661c119448,sig_0bed0db7f5,0.1,0.464959,0.508,low,0.6136,0.0,legacy
EP_0442,SOLUSDT,SHORT,2026-03-26T09:37:58.416127+00:00,2026-03-28T01:29:55.954190+00:00,39.87,12,233,2045.99,2017.04,23.51,87.0263,85.5765,34.0851,1.6162,32.4689,TREND_DOWN,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_40f58d02c5,sig_cc10a13c5b,0.1,0.444967,0.4839,low,0.6082,0.0,legacy
EP_0443,BTCUSDT,SHORT,2025-12-10T04:19:41.785749+00:00,2025-12-10T04:19:44.974081+00:00,0.0,1,1,185.21,185.31,0.002,92606.4,92655.0,-0.0972,0.1482,-0.2454,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_607d58fbad,sig_4813fb206b,0.0,0.0,0.0,,0.0,0.0,
EP_0444,BTCUSDT,SHORT,2025-12-10T04:20:19.297120+00:00,2025-12-10T04:20:27.767429+00:00,0.0,1,1,185.1,185.22,0.002,92550.1,92611.6,-0.123,0.1481,-0.2711,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_2f0b8ece79,sig_9f0d5b2200,0.0,0.0,0.0,,0.0,0.0,
EP_0445,BTCUSDT,SHORT,2025-12-10T04:38:55.021507+00:00,2025-12-10T04:39:05.054799+00:00,0.0,1,1,185.01,185.87,0.002,92504.4,92932.5,-0.8562,0.1483,-1.0045,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_ebda685b21,sig_a59a629708,0.0,0.0,0.0,,0.0,0.0,
EP_0446,BTCUSDT,SHORT,2025-12-10T04:40:37.116383+00:00,2025-12-10T04:40:39.785221+00:00,0.0,1,1,185.01,185.04,0.002,92504.4,92521.7,-0.0346,0.148,-0.1826,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_16923918b9,sig_a60fffdd4a,0.0,0.0,0.0,,0.0,0.0,
EP_0447,BTCUSDT,SHORT,2025-12-10T04:42:18.450612+00:00,2025-12-10T04:42:30.468360+00:00,0.0,1,1,185.06,185.06,0.002,92529.8,92529.9,-0.0002,0.148,-0.1482,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_cbd20febef,sig_62001e5482,0.0,0.0,0.0,,0.0,0.0,
EP_0448,BTCUSDT,SHORT,2025-12-11T16:47:24.368956+00:00,2025-12-11T16:47:29.347449+00:00,0.0,1,1,180.18,180.28,0.002,90092.4,90140.9,-0.097,0.1442,-0.2412,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_a90ba1dea2,sig_5e831d9b13,0.0,0.0,0.0,,0.0,0.0,
EP_0449,BTCUSDT,SHORT,2025-12-11T17:26:28.802667+00:00,2025-12-11T17:26:34.103211+00:00,0.0,1,1,180.24,180.24,0.002,90118.5,90118.6,-0.0002,0.1442,-0.1444,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_7455c7c77e,sig_9008bbe197,0.0,0.0,0.0,,0.0,0.0,
EP_0450,BTCUSDT,SHORT,2025-12-11T17:28:26.052763+00:00,2025-12-11T17:28:31.176566+00:00,0.0,1,1,180.31,180.33,0.002,90157.0,90164.2,-0.0144,0.1443,-0.1587,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_9f5a48311c,sig_1dc5746596,0.0,0.0,0.0,,0.0,0.0,
EP_0451,BTCUSDT,SHORT,2025-12-11T17:37:59.192293+00:00,2025-12-11T17:38:04.730789+00:00,0.0,1,1,180.16,180.26,0.002,90077.9,90132.1,-0.1084,0.1442,-0.2526,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_605e833b55,sig_c963796332,0.0,0.0,0.0,,0.0,0.0,
EP_0452,BTCUSDT,SHORT,2025-12-11T17:39:55.711932+00:00,2025-12-11T17:40:01.371817+00:00,0.0,1,1,180.28,180.29,0.002,90141.2,90146.8,-0.0112,0.1442,-0.1554,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_d6a8c64077,sig_5be226214f,0.0,0.0,0.0,,0.0,0.0,
EP_0453,BTCUSDT,SHORT,2025-12-11T17:47:06.889066+00:00,2025-12-11T17:47:12.301221+00:00,0.0,1,1,180.18,180.19,0.002,90089.2,90092.5,-0.0066,0.1441,-0.1507,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_f7d5ba07ac,sig_6c6cfd3f3d,0.0,0.0,0.0,,0.0,0.0,
EP_0454,BTCUSDT,SHORT,2025-12-11T17:48:01.663027+00:00,2025-12-11T17:48:07.777565+00:00,0.0,1,1,180.14,180.19,0.002,90067.7,90092.5,-0.0496,0.1441,-0.1937,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_8d4930d5ec,sig_01ab186ef6,0.0,0.0,0.0,,0.0,0.0,
EP_0455,BTCUSDT,SHORT,2025-12-11T17:53:52.262231+00:00,2025-12-11T17:53:57.932067+00:00,0.0,1,1,179.98,179.99,0.002,89990.1,89993.4,-0.0066,0.144,-0.1506,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_b1816d38ed,sig_350d587e5e,0.0,0.0,0.0,,0.0,0.0,
EP_0456,BTCUSDT,SHORT,2025-12-11T18:04:25.001109+00:00,2025-12-11T18:04:30.744059+00:00,0.0,1,1,180.09,180.19,0.002,90043.0,90094.5,-0.103,0.1441,-0.2471,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_1b0113383b,sig_7ca4e8a295,0.0,0.0,0.0,,0.0,0.0,
EP_0457,BTCUSDT,SHORT,2025-12-11T18:05:20.664087+00:00,2025-12-11T18:05:26.789489+00:00,0.0,1,1,180.2,180.21,0.002,90098.6,90102.5,-0.0078,0.1442,-0.152,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_f45d805d20,sig_328a8b4a2b,0.0,0.0,0.0,,0.0,0.0,
EP_0458,BTCUSDT,SHORT,2025-12-11T18:07:20.316850+00:00,2025-12-11T18:07:26.299453+00:00,0.0,1,1,180.36,180.34,0.002,90178.7,90169.1,0.0192,0.1443,-0.1251,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_e8757f9d23,sig_00268d60cc,0.0,0.0,0.0,,0.0,0.0,
EP_0459,BTCUSDT,SHORT,2025-12-11T18:09:17.620118+00:00,2025-12-11T18:09:23.676146+00:00,0.0,1,1,180.31,180.34,0.002,90154.3,90170.4,-0.0322,0.1443,-0.1765,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_a97ee5b7f5,sig_188e4cb93c,0.0,0.0,0.0,,0.0,0.0,
EP_0460,BTCUSDT,SHORT,2025-12-11T18:11:15.943487+00:00,2025-12-11T18:11:22.589120+00:00,0.0,1,1,180.38,180.38,0.002,90190.2,90191.0,-0.0016,0.1443,-0.1459,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_02c32105d5,sig_d4024017f9,0.0,0.0,0.0,,0.0,0.0,
EP_0461,BTCUSDT,SHORT,2025-12-11T18:12:16.135511+00:00,2025-12-11T18:12:22.427765+00:00,0.0,1,1,180.38,180.38,0.002,90191.0,90191.1,-0.0002,0.1443,-0.1445,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_ca5de3fdbe,sig_7839df9e95,0.0,0.0,0.0,,0.0,0.0,
EP_0462,BTCUSDT,SHORT,2025-12-11T18:14:10.926980+00:00,2025-12-11T18:14:17.596538+00:00,0.0,1,1,180.71,180.71,0.002,90355.5,90356.7,-0.0024,0.1446,-0.147,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_054659490d,sig_bcb7449de0,0.0,0.0,0.0,,0.0,0.0,
EP_0463,BTCUSDT,SHORT,2025-12-11T18:16:12.841925+00:00,2025-12-11T18:16:19.549665+00:00,0.0,1,1,180.62,180.63,0.002,90309.6,90313.3,-0.0074,0.1445,-0.1519,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_54dd0c9ab9,sig_6cbc3dce0d,0.0,0.0,0.0,,0.0,0.0,
EP_0464,BTCUSDT,SHORT,2025-12-11T18:18:18.211733+00:00,2025-12-11T18:18:26.251445+00:00,0.0,1,1,180.73,180.74,0.002,90365.2,90371.5,-0.0126,0.1446,-0.1572,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_23168d6fde,sig_620d3b6b35,0.0,0.0,0.0,,0.0,0.0,
EP_0465,BTCUSDT,SHORT,2025-12-11T18:19:22.808247+00:00,2025-12-11T18:19:29.308778+00:00,0.0,1,1,180.73,180.74,0.002,90365.7,90368.0,-0.0046,0.1446,-0.1492,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_053d23ca25,sig_7d05b24685,0.0,0.0,0.0,,0.0,0.0,
EP_0466,BTCUSDT,SHORT,2025-12-11T18:24:36.164948+00:00,2025-12-11T18:24:43.351703+00:00,0.0,1,1,180.59,180.75,0.002,90296.1,90373.1,-0.154,0.1445,-0.2985,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_ba964c7674,sig_33d1072f69,0.0,0.0,0.0,,0.0,0.0,
EP_0467,BTCUSDT,SHORT,2025-12-11T18:25:36.601729+00:00,2025-12-11T18:25:43.660061+00:00,0.0,1,1,180.63,180.76,0.002,90316.2,90380.7,-0.129,0.1446,-0.2736,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_a0dacfb6e4,sig_66a7f5b98b,0.0,0.0,0.0,,0.0,0.0,
EP_0468,BTCUSDT,SHORT,2025-12-11T18:27:34.796739+00:00,2025-12-11T18:27:41.646152+00:00,0.0,1,1,180.48,180.48,0.002,90241.1,90241.3,-0.0004,0.1444,-0.1448,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_00ad08f4ce,sig_844613c38e,0.0,0.0,0.0,,0.0,0.0,
EP_0469,BTCUSDT,SHORT,2025-12-11T18:29:39.917904+00:00,2025-12-11T18:29:47.028517+00:00,0.0,1,1,180.8,180.84,0.002,90401.3,90420.8,-0.039,0.1447,-0.1837,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_c2e6416cdf,sig_7bd3147ba8,0.0,0.0,0.0,,0.0,0.0,
EP_0470,BTCUSDT,SHORT,2025-12-11T18:30:50.605497+00:00,2025-12-11T18:30:57.804579+00:00,0.0,1,1,180.65,180.66,0.002,90325.5,90327.6,-0.0042,0.1445,-0.1487,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_7643f4d324,sig_24017eeba2,0.0,0.0,0.0,,0.0,0.0,
EP_0471,BTCUSDT,SHORT,2025-12-11T18:32:54.628930+00:00,2025-12-11T18:33:02.705636+00:00,0.0,1,1,180.6,180.68,0.002,90300.95,90338.8,-0.0757,0.1445,-0.2202,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_be5bca835f,sig_532b46d529,0.0,0.0,0.0,,0.0,0.0,
EP_0472,BTCUSDT,SHORT,2025-12-11T18:35:01.099422+00:00,2025-12-11T18:35:09.923373+00:00,0.0,1,1,180.61,180.65,0.002,90302.6,90325.0,-0.0448,0.1445,-0.1893,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_b342d34d46,sig_b88e5a787a,0.0,0.0,0.0,,0.0,0.0,
EP_0473,BTCUSDT,SHORT,2025-12-11T18:36:08.360372+00:00,2025-12-11T18:36:15.753522+00:00,0.0,1,1,180.5,180.86,0.002,90250.0,90431.3,-0.3626,0.1445,-0.5071,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_1f8733089c,sig_26ff009674,0.0,0.0,0.0,,0.0,0.0,
EP_0474,BTCUSDT,SHORT,2025-12-13T09:41:02.094214+00:00,2025-12-13T09:41:14.181295+00:00,0.0,1,1,180.93,181.0,0.002,90467.3,90500.0,-0.0654,0.1086,-0.174,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_1c57f33171,sig_e3e3febb57,0.0,0.0,0.0,,0.0,0.0,
EP_0475,BTCUSDT,SHORT,2025-12-13T09:48:19.169476+00:00,2025-12-13T09:48:31.691840+00:00,0.0,1,1,180.92,361.67,0.002,90460.1,90416.3,0.0876,0.1809,-0.0933,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_bc861ec25f,sig_cd67b4e050,0.0,0.0,0.0,,0.0,0.0,
EP_0476,BTCUSDT,SHORT,2025-12-13T09:50:14.867140+00:00,2025-12-13T09:50:25.706553+00:00,0.0,1,1,181.04,180.88,0.002,90518.3,90441.5,0.1536,0.1448,0.0088,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_d22f8f09d1,sig_ad7c1e7801,0.0,0.0,0.0,,0.0,0.0,
EP_0477,BTCUSDT,SHORT,2025-12-13T09:52:17.193225+00:00,2025-12-13T09:52:28.389444+00:00,0.0,1,1,180.87,180.86,0.002,90434.5,90429.3,0.0104,0.1447,-0.1343,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_4de702e19b,sig_6c680f5463,0.0,0.0,0.0,,0.0,0.0,
EP_0478,BTCUSDT,SHORT,2025-12-13T09:54:18.335969+00:00,2025-12-13T09:54:29.566147+00:00,0.0,1,1,180.83,180.77,0.002,90415.7,90386.2,0.059,0.1446,-0.0856,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_eec5d89568,sig_262f47a109,0.0,0.0,0.0,,0.0,0.0,
EP_0479,BTCUSDT,SHORT,2025-12-13T09:55:14.507214+00:00,2025-12-13T09:55:25.602326+00:00,0.0,1,1,180.77,180.76,0.002,90382.6,90379.9,0.0054,0.1446,-0.1392,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_e18009ff9f,sig_584ac45d6a,0.0,0.0,0.0,,0.0,0.0,
EP_0480,BTCUSDT,SHORT,2025-12-13T10:01:12.968054+00:00,2025-12-13T10:01:24.254129+00:00,0.0,1,1,180.76,180.77,0.002,90381.7,90383.8,-0.0042,0.1446,-0.1488,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_81baec6d78,sig_c8f5791cf9,0.0,0.0,0.0,,0.0,0.0,
EP_0481,BTCUSDT,SHORT,2025-12-13T10:03:05.849244+00:00,2025-12-13T10:03:16.270264+00:00,0.0,1,1,180.81,180.81,0.002,90402.7,90406.9,-0.0084,0.1446,-0.153,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_fa7eeb0a08,sig_356d1abb22,0.0,0.0,0.0,,0.0,0.0,
EP_0482,BTCUSDT,SHORT,2025-12-13T10:05:04.527641+00:00,2025-12-13T10:05:16.411162+00:00,0.0,1,1,180.87,180.88,0.002,90436.4,90437.8,-0.0028,0.1447,-0.1475,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_718040d894,sig_ccc9f8d0b6,0.0,0.0,0.0,,0.0,0.0,
EP_0483,BTCUSDT,SHORT,2025-12-13T10:07:05.807970+00:00,2025-12-13T10:07:18.138125+00:00,0.0,1,1,180.88,180.9,0.002,90440.1,90449.2,-0.0182,0.1447,-0.1629,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_f54acbe361,sig_8dfa2e9b7c,0.0,0.0,0.0,,0.0,0.0,
EP_0484,BTCUSDT,SHORT,2025-12-13T10:08:04.459814+00:00,2025-12-13T10:08:15.795926+00:00,0.0,1,1,180.89,180.9,0.002,90442.7,90449.2,-0.013,0.1447,-0.1577,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_6a91a85060,sig_d4cf3a017c,0.0,0.0,0.0,,0.0,0.0,
EP_0485,BTCUSDT,SHORT,2025-12-13T10:10:05.857008+00:00,2025-12-13T10:10:17.464308+00:00,0.0,1,1,180.84,180.9,0.002,90418.3,90449.2,-0.0618,0.1447,-0.2065,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_c8206452a3,sig_f65cc911c0,0.0,0.0,0.0,,0.0,0.0,
EP_0486,BTCUSDT,SHORT,2025-12-13T10:12:08.809595+00:00,2025-12-13T10:12:20.046732+00:00,0.0,1,1,180.8,180.8,0.002,90399.2,90400.1,-0.0018,0.1446,-0.1464,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_d491de957a,sig_11b8c6b025,0.0,0.0,0.0,,0.0,0.0,
EP_0487,BTCUSDT,SHORT,2025-12-13T10:13:21.572273+00:00,2025-12-13T10:13:32.534002+00:00,0.0,1,1,180.83,180.85,0.002,90415.3,90426.3,-0.022,0.1447,-0.1667,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_dc17bcf0c7,sig_561bf506ea,0.0,0.0,0.0,,0.0,0.0,
EP_0488,BTCUSDT,SHORT,2025-12-13T10:15:19.723252+00:00,2025-12-13T10:15:32.003017+00:00,0.0,1,1,180.77,180.86,0.002,90383.4,90429.9,-0.093,0.1447,-0.2377,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_409b95caaf,sig_c39ad84fa6,0.0,0.0,0.0,,0.0,0.0,
EP_0489,BTCUSDT,SHORT,2025-12-13T10:20:53.387502+00:00,2025-12-13T10:21:04.286868+00:00,0.0,1,1,180.88,361.84,0.002,90441.3,90459.4,-0.0362,0.2171,-0.2533,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_aebc8ec4ee,sig_7bbe2c6bd2,0.0,0.0,0.0,,0.0,0.0,
EP_0490,BTCUSDT,SHORT,2025-12-13T10:22:58.112950+00:00,2025-12-13T10:23:09.582587+00:00,0.0,1,1,180.87,180.87,0.002,90434.4,90435.1,-0.0014,0.1447,-0.1461,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_88bc4837d2,sig_d4c75e8591,0.0,0.0,0.0,,0.0,0.0,
EP_0491,BTCUSDT,SHORT,2025-12-13T10:23:58.075384+00:00,2025-12-13T10:24:09.807408+00:00,0.0,1,1,180.87,180.9,0.002,90434.4,90449.4,-0.03,0.1447,-0.1747,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_b243f5bb80,sig_d2efa06d19,0.0,0.0,0.0,,0.0,0.0,
EP_0492,BTCUSDT,SHORT,2025-12-13T10:31:30.924779+00:00,2025-12-13T10:31:44.045670+00:00,0.0,1,1,180.97,361.86,0.002,90486.8,90464.9,0.0438,0.1809,-0.1371,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_46f03db59c,sig_7c40e26e91,0.0,0.0,0.0,,0.0,0.0,
EP_0493,BTCUSDT,SHORT,2025-12-13T10:38:39.794726+00:00,2025-12-13T10:38:52.049454+00:00,0.0,1,1,181.01,181.01,0.002,90507.3,90507.3,0.0,0.1448,-0.1448,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_4ff012da2e,sig_5acd01fbc7,0.0,0.0,0.0,,0.0,0.0,
EP_0494,BTCUSDT,SHORT,2025-12-13T10:39:43.276470+00:00,2025-12-13T10:39:55.631534+00:00,0.0,1,1,181.01,181.01,0.002,90507.2,90507.3,-0.0002,0.1448,-0.145,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_121b9987ce,sig_a0caa5ccea,0.0,0.0,0.0,,0.0,0.0,
EP_0495,BTCUSDT,SHORT,2025-12-13T10:44:16.279455+00:00,2025-12-13T10:44:28.578451+00:00,0.0,1,1,181.11,181.11,0.002,90555.0,90555.1,-0.0002,0.1449,-0.1451,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_14d64f50d9,sig_97faefa34f,0.0,0.0,0.0,,0.0,0.0,
EP_0496,BTCUSDT,SHORT,2025-12-13T10:45:27.022192+00:00,2025-12-13T10:45:40.087940+00:00,0.0,1,1,181.11,181.11,0.002,90555.0,90555.2,-0.0004,0.1449,-0.1453,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_1831972e6f,sig_36ef9725d5,0.0,0.0,0.0,,0.0,0.0,
EP_0497,BTCUSDT,SHORT,2025-12-13T10:47:27.550288+00:00,2025-12-13T10:47:39.949114+00:00,0.0,1,1,181.11,181.11,0.002,90553.8,90555.1,-0.0026,0.1449,-0.1475,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_9d1b6b12bd,sig_1fd5e5d92b,0.0,0.0,0.0,,0.0,0.0,
EP_0498,BTCUSDT,SHORT,2025-12-13T10:51:09.576985+00:00,2025-12-13T10:51:22.961406+00:00,0.0,1,1,181.09,181.09,0.002,90544.4,90545.0,-0.0012,0.1449,-0.1461,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_b5684fb3fb,sig_f0e6ebc0f7,0.0,0.0,0.0,,0.0,0.0,
EP_0499,BTCUSDT,SHORT,2025-12-13T10:53:15.683840+00:00,2025-12-13T10:53:28.206063+00:00,0.0,1,1,181.09,181.09,0.002,90545.3,90546.2,-0.0018,0.1449,-0.1467,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_7e53acf7e0,sig_67705f90af,0.0,0.0,0.0,,0.0,0.0,
EP_0500,BTCUSDT,SHORT,2025-12-13T10:55:23.039687+00:00,2025-12-13T10:55:34.679159+00:00,0.0,1,1,181.05,181.05,0.002,90523.6,90523.7,-0.0002,0.1448,-0.145,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_375e998486,sig_a9445b6f58,0.0,0.0,0.0,,0.0,0.0,
EP_0501,BTCUSDT,SHORT,2025-12-13T10:56:25.418980+00:00,2025-12-13T10:56:37.442685+00:00,0.0,1,1,181.04,181.1,0.002,90521.1,90550.0,-0.0578,0.1449,-0.2027,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_6c65f357c3,sig_e100f7ae57,0.0,0.0,0.0,,0.0,0.0,
EP_0502,BTCUSDT,SHORT,2025-12-13T10:58:25.689763+00:00,2025-12-13T10:58:38.304669+00:00,0.0,1,1,181.08,181.11,0.002,90542.2,90554.3,-0.0242,0.1449,-0.1691,unknown,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_d99b8ed736,sig_5f69bf958c,0.0,0.0,0.0,,0.0,0.0,
