symbol,entry_time,exit_time,entry_price,exit_price,pnl_log_return,zscore,vol,atr,position,rebalance_index
DOGEUSDT,2023-07-25 18:00:00,2023-07-26 01:00:00,0.08172,0.0805,-0.015041585524903589,2.189541362020149,0.01046725654269125,0.0005669230769230771,long,13628
OPUSDT,2023-07-27 06:00:00,2023-07-27 18:00:00,1.511,1.493,-0.011984164733549046,1.207516278104134,0.00862785789904979,0.010846153846153865,long,10032
DOGEUSDT,2023-07-30 06:00:00,2023-07-30 19:00:00,0.07991,0.07774,-0.027531075962294167,1.316212711818296,0.00837732496919755,0.0004615384615384609,long,13736
OPUSDT,2023-07-30 06:00:00,2023-07-30 19:00:00,1.575,1.549,-0.01664571084286477,1.1999491573362986,0.007643742847827551,0.008846153846153846,long,10104
OPUSDT,2023-07-31 18:00:00,2023-07-31 19:00:00,1.651,1.627,-0.01464333670109028,2.667430538733491,0.010622394675847432,0.011230769230769258,long,10140
OPUSDT,2023-08-03 18:00:00,2023-08-03 23:00:00,1.736,1.714,-0.012753796062570353,1.908320863976064,0.007438910508440347,0.011153846153846172,long,10212
OPUSDT,2023-08-08 06:00:00,2023-08-08 07:00:00,1.738,1.717,-0.0121564449278618,1.679169144931081,0.0076717258773443915,0.010076923076923077,long,10320
OPUSDT,2023-08-21 18:00:00,2023-08-23 18:00:00,1.534,1.583,0.03144307795381055,1.9359202543492189,0.010102498088922812,0.014307692307692303,long,10644
OPUSDT,2023-10-01 06:00:00,2023-10-03 06:00:00,1.368,1.373,0.0036483075854751605,1.6913240748810225,0.005511643015958177,0.005923076923076937,long,11616
OPUSDT,2023-10-02 18:00:00,2023-10-03 05:00:00,1.384,1.363,-0.015289704481082148,1.727948835094533,0.00806371453905668,0.01053846153846154,long,11652
DOGEUSDT,2023-10-02 18:00:00,2023-10-04 00:00:00,0.06166,0.06059,-0.017505559501106674,0.6686039019447556,0.005414229934950223,0.0002784615384615399,long,15284
OPUSDT,2023-10-20 18:00:00,2023-10-22 18:00:00,1.227,1.281,0.043068857185822686,1.6322780682682803,0.006800810785422257,0.006000000000000005,long,12084
OPUSDT,2023-10-22 06:00:00,2023-10-22 07:00:00,1.282,1.254,-0.022082916287749416,1.9346081563576671,0.006439003497744665,0.004846153846153807,long,12120
DOGEUSDT,2023-10-23 18:00:00,2023-10-25 18:00:00,0.06401,0.06812,0.0622315346405756,2.1592886917237744,0.009443553397168337,0.0005507692307692308,long,15788
DOGEUSDT,2023-10-26 18:00:00,2023-10-27 16:00:00,0.07109,0.06902,-0.029550362271534413,1.2125010255898923,0.014838615778510724,0.0007107692307692296,long,15860
OPUSDT,2023-11-04 18:00:00,2023-11-06 18:00:00,1.467,1.555,0.05825604647035263,0.8571392502526685,0.006163660981002898,0.007153846153846169,long,12444
DOGEUSDT,2023-11-06 06:00:00,2023-11-08 06:00:00,0.071,0.07384,0.03922071315328133,2.1352000372995494,0.010987292068859556,0.00046307692307692185,long,16112
DOGEUSDT,2023-11-09 06:00:00,2023-11-09 07:00:00,0.07674,0.07578,-0.012588679228351662,1.130476140344581,0.0050889257369656354,0.00034384615384615503,long,16184
OPUSDT,2023-11-09 06:00:00,2023-11-09 07:00:00,1.58,1.555,-0.015949301407678064,1.1102755199698122,0.0058661626259387915,0.008230769230769246,long,12552
OPUSDT,2023-11-10 18:00:00,2023-11-11 03:00:00,1.697,1.671,-0.015439736638832595,1.2531851989457985,0.01248490417183656,0.01369230769230767,long,12588
DOGEUSDT,2023-11-16 18:00:00,2023-11-17 15:00:00,0.07934,0.08002,0.0085341883429049,1.2560908702521907,0.01595514708000456,0.0012892307692307702,long,16364
OPUSDT,2023-11-22 18:00:00,2023-11-24 18:00:00,1.732,1.815,0.0468086575765706,0.8691279429672067,0.005824710952693074,0.009076923076923102,long,12876
DOGEUSDT,2023-11-27 06:00:00,2023-11-27 10:00:00,0.08037,0.07859,-0.022396507346543547,0.748941422463613,0.00800689094195233,0.0005676923076923054,long,16616
DOGEUSDT,2023-11-28 18:00:00,2023-11-30 18:00:00,0.08018,0.08342,0.03961398155443825,0.7764314410941296,0.007661597379889695,0.0004861538461538445,long,16652
DOGEUSDT,2023-12-03 06:00:00,2023-12-03 12:00:00,0.0852,0.08411,-0.012875967860924004,1.564062723715389,0.0052251179789476725,0.00033692307692307656,long,16760
OPUSDT,2023-12-03 06:00:00,2023-12-03 12:00:00,1.731,1.704,-0.015720847786948305,1.4123811662699222,0.0055398342988527815,0.007384615384615374,long,13128
DOGEUSDT,2023-12-04 18:00:00,2023-12-06 18:00:00,0.0887,0.09855,0.10530414428319532,1.7200748694874544,0.011873428270564694,0.0008207692307692328,long,16796
DOGEUSDT,2023-12-06 06:00:00,2023-12-06 11:00:00,0.10415,0.10004,-0.04026206169756271,2.620378513235597,0.014239948389907699,0.0014392307692307675,long,16832
OPUSDT,2023-12-07 18:00:00,2023-12-07 19:00:00,2.136,2.039,-0.04647542950563025,1.7103922749692724,0.028643231680246864,0.036923076923076906,long,13236
DOGEUSDT,2023-12-09 06:00:00,2023-12-09 08:00:00,0.10299,0.10182,-0.011425347663520517,1.2457419973443165,0.007869595780350673,0.000716153846153845,long,16904
OPUSDT,2023-12-10 18:00:00,2023-12-11 02:00:00,2.151,2.082,-0.03260388009281589,1.3950044238044637,0.012935422309417209,0.020538461538461564,long,13308
OPUSDT,2023-12-16 18:00:00,2023-12-16 20:00:00,2.241,2.211,-0.013477292943480759,0.8372381981421186,0.008342356164470687,0.013538461538461517,long,13452
OPUSDT,2023-12-21 06:00:00,2023-12-23 06:00:00,2.259,3.236,0.3594157617103792,0.6870976549553189,0.00768351362687859,0.011769230769230737,long,13560
OPUSDT,2023-12-22 18:00:00,2023-12-23 07:00:00,3.238,3.154,-0.026284366714596805,2.9594789568135558,0.02315004096398439,0.0619230769230769,long,13596
DOGEUSDT,2024-01-11 06:00:00,2024-01-12 16:00:00,0.08301,0.0811,-0.023278121345576972,1.534951772824832,0.011736515117321674,0.000557692307692306,long,17696
DOGEUSDT,2024-01-21 18:00:00,2024-01-21 20:00:00,0.08673,0.08502,-0.019913321765720346,1.2313791769039757,0.012388966377384689,0.0006938461538461518,long,17948
OPUSDT,2024-01-26 06:00:00,2024-01-28 06:00:00,3.026,3.129,0.03347184932058092,1.8418920845898432,0.012472495746349432,0.021461538461538525,long,14424
OPUSDT,2024-02-11 18:00:00,2024-02-11 20:00:00,3.569,3.519,-0.014108586168575169,1.580475919720101,0.010096697754643776,0.019923076923076915,long,14820
OPUSDT,2024-02-13 06:00:00,2024-02-13 15:00:00,3.741,3.689,-0.013997536751470568,1.5886251032167082,0.012140949925563829,0.029461538461538428,long,14856
DOGEUSDT,2024-02-13 06:00:00,2024-02-13 13:00:00,0.0824,0.08133,-0.013070484736742143,1.1524331579701221,0.005436272020403707,0.00037538461538461716,long,18488
DOGEUSDT,2024-02-14 18:00:00,2024-02-15 17:00:00,0.08548,0.08447,-0.011885988711541572,1.3684992782166627,0.00519223704901457,0.0003776923076923086,long,18524
OPUSDT,2024-02-25 06:00:00,2024-02-25 09:00:00,3.706,3.672,-0.009216655104923952,0.9982740325160078,0.005882585094488218,0.01692307692307704,long,15144
DOGEUSDT,2024-02-28 06:00:00,2024-02-29 21:00:00,0.09504,0.12042,0.236687776421967,0.9221278331992986,0.014415353495571989,0.0009246153846153838,long,18848
DOGEUSDT,2024-02-29 18:00:00,2024-02-29 21:00:00,0.12493,0.12042,-0.03676794840743607,1.7226345954353597,0.030841441184387874,0.002521538461538463,long,18884
DOGEUSDT,2024-03-02 06:00:00,2024-03-02 14:00:00,0.14277,0.13871,-0.028849521025930067,1.2776737013840427,0.019607829250237227,0.002173076923076923,long,18920
DOGEUSDT,2024-03-05 06:00:00,2024-03-05 15:00:00,0.18448,0.17278,-0.06552194759001088,1.7596439996820294,0.035302110117956,0.004630000000000004,long,18992
DOGEUSDT,2024-03-08 06:00:00,2024-03-10 06:00:00,0.16429,0.17762,0.0780132779121126,0.7480171721346212,0.018693778752626233,0.00243307692307692,long,19064
DOGEUSDT,2024-03-09 18:00:00,2024-03-09 19:00:00,0.18048,0.17677,-0.020770515761902242,0.7905503633969,0.013558969771564509,0.0019099999999999994,long,19100
DOGEUSDT,2024-03-14 06:00:00,2024-03-14 08:00:00,0.18804,0.18465,-0.018192564857357593,0.7839594031915156,0.013689959581893644,0.002150000000000002,long,19208
DOGEUSDT,2024-03-21 18:00:00,2024-03-22 13:00:00,0.14933,0.14858,-0.005035088345517131,0.867933663010976,0.011033167315309034,0.001570000000000003,long,19388
DOGEUSDT,2024-03-24 18:00:00,2024-03-25 08:00:00,0.17296,0.17096,-0.011630742880005948,0.6503850061222808,0.013336103264941356,0.0012915384615384657,long,19460
DOGEUSDT,2024-03-26 06:00:00,2024-03-26 07:00:00,0.18119,0.17922,-0.010932102991942718,1.5507276195556106,0.0129686502099498,0.0012084615384615365,long,19496
DOGEUSDT,2024-03-27 18:00:00,2024-03-29 15:00:00,0.18158,0.20872,0.13929731288486177,1.335409620364296,0.01374579467006442,0.0021861538461538507,long,19532
DOGEUSDT,2024-03-29 06:00:00,2024-03-29 07:00:00,0.21722,0.20948,-0.03628239544060308,1.3743754892918547,0.015763095085201465,0.003246923076923077,long,19568
DOGEUSDT,2024-04-01 06:00:00,2024-04-01 15:00:00,0.2059,0.19919,-0.03313147094656117,0.6831395744418426,0.01836463791403818,0.002779230769230769,long,19640
DOGEUSDT,2024-04-07 06:00:00,2024-04-09 06:00:00,0.19365,0.19821,0.023274668749142868,1.2327157217928375,0.01086199525154328,0.0018269230769230806,long,19784
OPUSDT,2024-04-08 18:00:00,2024-04-09 06:00:00,3.318,3.271,-0.014266443212005956,4.0521171325856224,0.010471721158937871,0.024307692307692294,long,16188
DOGEUSDT,2024-04-08 18:00:00,2024-04-08 19:00:00,0.203,0.20125,-0.008658062743114541,1.0685623645364732,0.00786189391360908,0.0011584615384615333,long,19820
OPUSDT,2024-04-20 18:00:00,2024-04-21 13:00:00,2.472,2.438,-0.013849508536364475,1.9666107246518623,0.009715777787978186,0.021769230769230763,long,16476
DOGEUSDT,2024-04-20 18:00:00,2024-04-21 13:00:00,0.16189,0.15893,-0.01845323854468641,1.260481624923091,0.011195396983468633,0.001405384615384614,long,20108
OPUSDT,2024-04-28 06:00:00,2024-04-29 02:00:00,2.666,2.62,-0.017404903983511417,1.8306591994258756,0.02394530023606919,0.025230769230769286,long,16656
DOGEUSDT,2024-04-28 06:00:00,2024-04-28 08:00:00,0.15014,0.14924,-0.006012443791899059,1.0743184319003836,0.006290946493193733,0.000523076923076921,long,20288
OPUSDT,2024-05-02 18:00:00,2024-05-04 18:00:00,2.817,2.912,0.03316764144020397,1.2962099859381098,0.012841740169387512,0.022923076923076893,long,16764
DOGEUSDT,2024-05-02 18:00:00,2024-05-04 18:00:00,0.13303,0.16115,0.1917609415656323,0.6869207345660411,0.010499962396844354,0.0011276923076923083,long,20396
DOGEUSDT,2024-05-04 06:00:00,2024-05-06 06:00:00,0.15031,0.16357,0.08454120512529938,3.024098838011259,0.013868798751176165,0.00156461538461538,long,20432
OPUSDT,2024-05-10 06:00:00,2024-05-10 12:00:00,2.672,2.656,-0.006006024060211922,1.0492125832605446,0.005318934763188309,0.009692307692307786,long,16944
DOGEUSDT,2024-05-10 06:00:00,2024-05-10 12:00:00,0.15242,0.15027,-0.014206192200336374,0.9734520112462387,0.007351680677011695,0.0007799999999999987,long,20576
DOGEUSDT,2024-05-16 06:00:00,2024-05-16 12:00:00,0.1557,0.153,-0.01749315744751723,1.3355112553191681,0.008935389247372033,0.0009815384615384632,long,20720
OPUSDT,2024-05-16 06:00:00,2024-05-16 11:00:00,2.479,2.444,-0.014219211743704597,1.2492035808329307,0.012936318387477285,0.009538461538461548,long,17088
OPUSDT,2024-05-17 18:00:00,2024-05-19 00:00:00,2.577,2.539,-0.014855628947686527,1.3442525991886336,0.010002937095783504,0.02292307692307686,long,17124
DOGEUSDT,2024-05-20 18:00:00,2024-05-22 18:00:00,0.15325,0.16514,0.07472302417296182,0.8644972944014389,0.006631652544342055,0.0007976923076923112,long,20828
DOGEUSDT,2024-05-22 06:00:00,2024-05-22 11:00:00,0.16892,0.16525,-0.021965751333947,1.073516064500024,0.013757772208832508,0.0014653846153846162,long,20864
DOGEUSDT,2024-05-25 06:00:00,2024-05-27 06:00:00,0.16444,0.1649,0.0027934675358755852,0.7706718914735324,0.007050174996376816,0.0006592307692307688,long,20936
OPUSDT,2024-06-19 18:00:00,2024-06-20 14:00:00,1.923,1.893,-0.01572359437945687,0.7455498252779349,0.012336642850844966,0.01830769230769229,long,17916
DOGEUSDT,2024-06-25 18:00:00,2024-06-25 20:00:00,0.12817,0.12694,-0.009642973863408707,1.4160916402657189,0.007807300567544535,0.000773846153846158,long,21692
OPUSDT,2024-06-25 18:00:00,2024-06-25 22:00:00,1.793,1.767,-0.01460700128543651,0.7128468251296259,0.007714186420532163,0.01323076923076921,long,18060
DOGEUSDT,2024-07-01 18:00:00,2024-07-01 21:00:00,0.12548,0.12437,-0.008885389656827846,0.7082177781943544,0.005603172927080524,0.00047923076923077026,long,21836
OPUSDT,2024-07-01 18:00:00,2024-07-01 21:00:00,1.795,1.776,-0.010641377370263803,0.6271017268306448,0.007939571586059253,0.008999999999999965,long,18204
OPUSDT,2024-07-09 06:00:00,2024-07-11 06:00:00,1.515,1.69,0.1093130899736496,0.885141461849139,0.01225471558185261,0.014615384615384612,long,18384
OPUSDT,2024-07-10 18:00:00,2024-07-12 18:00:00,1.653,1.742,0.05244205959142395,2.3818513061719253,0.009966639690914119,0.00876923076923076,long,18420
DOGEUSDT,2024-07-10 18:00:00,2024-07-10 20:00:00,0.10833,0.10755,-0.007226268243736916,0.700811422805655,0.006884200724194422,0.0004453846153846167,long,22052
DOGEUSDT,2024-07-13 18:00:00,2024-07-15 18:00:00,0.11126,0.12117,0.08532471359628405,1.292470131443991,0.006084734335212387,0.0005861538461538441,long,22124
DOGEUSDT,2024-07-15 06:00:00,2024-07-15 10:00:00,0.11866,0.1171,-0.01323399022682556,2.2742499468903943,0.006148923374443037,0.0006130769230769223,long,22160
OPUSDT,2024-07-15 06:00:00,2024-07-15 09:00:00,1.826,1.807,-0.010459770562685385,1.9453016495227264,0.0066022510891582285,0.012461538461538472,long,18528
DOGEUSDT,2024-07-16 18:00:00,2024-07-16 21:00:00,0.12623,0.1242,-0.016212470265391916,1.5088409533580884,0.008841394487716942,0.0007146153846153862,long,22196
OPUSDT,2024-07-19 18:00:00,2024-07-21 00:00:00,1.926,1.901,-0.013065249869641686,1.616614890079194,0.010206957016181094,0.014846153846153851,long,18636
DOGEUSDT,2024-07-19 18:00:00,2024-07-21 18:00:00,0.12419,0.12858,0.03473862775359952,1.078872159524482,0.007537428978306923,0.0007400000000000003,long,22268
DOGEUSDT,2024-07-21 06:00:00,2024-07-21 17:00:00,0.13024,0.12873,-0.011661714582686975,1.5412457781343774,0.01236550856104671,0.0006146153846153823,long,22304
DOGEUSDT,2024-07-22 18:00:00,2024-07-22 22:00:00,0.14039,0.13828,-0.015143648930436031,0.8060095696497254,0.010976866854593557,0.0013130769230769296,long,22340
DOGEUSDT,2024-07-27 06:00:00,2024-07-27 16:00:00,0.13429,0.13301,-0.009577327227879118,0.8088685954054872,0.006689162750121419,0.0008507692307692297,long,22448
OPUSDT,2024-08-06 18:00:00,2024-08-06 23:00:00,1.292,1.275,-0.013245226750020793,0.6861588672476691,0.01831384836064724,0.011307692307692326,long,19068
OPUSDT,2024-08-09 18:00:00,2024-08-10 01:00:00,1.411,1.399,-0.008540977187332804,0.6150474025313453,0.009713848275198757,0.007923076923076922,long,19140
DOGEUSDT,2024-08-11 06:00:00,2024-08-11 11:00:00,0.10939,0.1075,-0.01742863056398197,1.5050210132898738,0.006537011130423516,0.0006315384615384633,long,22808
OPUSDT,2024-08-11 06:00:00,2024-08-11 10:00:00,1.461,1.435,-0.017956283556978002,0.9060195655930571,0.006062035320024112,0.006692307692307724,long,19176
OPUSDT,2024-08-18 18:00:00,2024-08-18 23:00:00,1.345,1.335,-0.0074627212015896,2.176365660336013,0.007514298963164324,0.0060769230769230735,long,19356
DOGEUSDT,2024-08-20 06:00:00,2024-08-20 14:00:00,0.10509,0.10217,-0.028179033274172885,1.4267989810610258,0.005767628070571643,0.0004899999999999968,long,23024
OPUSDT,2024-08-20 06:00:00,2024-08-20 08:00:00,1.389,1.38,-0.006500564603093428,1.2895855597055235,0.010908648138680031,0.004307692307692277,long,19392
OPUSDT,2024-08-21 18:00:00,2024-08-23 18:00:00,1.416,1.593,0.11778303565638346,0.8434925636982752,0.006827446682272433,0.008999999999999965,long,19428
OPUSDT,2024-08-23 06:00:00,2024-08-23 09:00:00,1.562,1.541,-0.01353549507951566,1.8203322569448481,0.006832293528309079,0.010384615384615384,long,19464
OPUSDT,2024-08-24 18:00:00,2024-08-24 21:00:00,1.627,1.581,-0.02868027000956585,0.6327810911583941,0.006198339313146874,0.007692307692307631,long,19500
OPUSDT,2024-09-10 06:00:00,2024-09-12 06:00:00,1.544,1.553,0.00581209256396561,2.0456361919993307,0.00830284036705689,0.007153846153846117,long,19896
DOGEUSDT,2024-09-10 06:00:00,2024-09-10 13:00:00,0.10334,0.10246,-0.008552044347982351,2.041905421589807,0.01233126108809904,0.0004215384615384614,long,23528
OPUSDT,2024-09-19 06:00:00,2024-09-21 06:00:00,1.554,1.653,0.061759566893431414,1.9597313074970704,0.00942765291178093,0.012769230769230729,long,20112
DOGEUSDT,2024-09-19 06:00:00,2024-09-21 06:00:00,0.10399,0.10511,0.010712680163121477,1.7828444306752311,0.005939232249184456,0.0005207692307692307,long,23744
OPUSDT,2024-09-20 18:00:00,2024-09-21 04:00:00,1.653,1.635,-0.010949014489670469,1.0031173451182818,0.009901888079988437,0.011769230769230839,long,20148
OPUSDT,2024-09-22 06:00:00,2024-09-22 13:00:00,1.713,1.684,-0.017074303521848005,1.5087450465906318,0.011373017206386804,0.01623076923076922,long,20184
DOGEUSDT,2024-09-22 06:00:00,2024-09-22 09:00:00,0.10787,0.10711,-0.007070454610799419,1.232000345069452,0.005220450094701935,0.0003323076923076926,long,23816
DOGEUSDT,2024-09-25 06:00:00,2024-09-26 00:00:00,0.10881,0.10756,-0.011554410562256728,1.6073873898831461,0.006136675423597911,0.0004830769230769205,long,23888
OPUSDT,2024-09-25 06:00:00,2024-09-25 23:00:00,1.708,1.683,-0.014745180157709125,1.154494964215112,0.008114500177164408,0.011692307692307686,long,20256
DOGEUSDT,2024-09-26 18:00:00,2024-09-26 20:00:00,0.11837,0.11574,-0.022469015820109583,2.3685147401985707,0.01056620107426231,0.0011069230769230791,long,23924
OPUSDT,2024-09-28 06:00:00,2024-09-28 08:00:00,1.864,1.849,-0.00807976385841167,2.023645908680519,0.01130147854371441,0.009076923076923068,long,20328
DOGEUSDT,2024-09-28 06:00:00,2024-09-28 07:00:00,0.12313,0.12183,-0.010614077438464115,1.013765024155696,0.0086436379618618,0.0006438461538461529,long,23960
DOGEUSDT,2024-10-07 06:00:00,2024-10-07 09:00:00,0.11445,0.11227,-0.019231361927887644,2.0222925418320177,0.008869874599966144,0.0007423076923076938,long,24176
OPUSDT,2024-10-07 06:00:00,2024-10-07 09:00:00,1.696,1.669,-0.016047892690013294,1.814013091286805,0.008789098606625648,0.014538461538461544,long,20544
OPUSDT,2024-10-11 18:00:00,2024-10-13 14:00:00,1.694,1.673,-0.012474174225175688,1.4510140908979958,0.007746491959664068,0.012692307692307695,long,20652
DOGEUSDT,2024-10-14 18:00:00,2024-10-15 11:00:00,0.11498,0.11289,-0.018344306921689202,1.9207375888390803,0.00788430957436145,0.0004276923076923084,long,24356
OPUSDT,2024-10-14 18:00:00,2024-10-14 20:00:00,1.776,1.765,-0.006212954184718252,1.640743264399712,0.010831022399889803,0.00723076923076922,long,20724
DOGEUSDT,2024-10-19 06:00:00,2024-10-19 11:00:00,0.14518,0.1422,-0.02073983448755409,1.201781000900344,0.014599899111124501,0.001427692307692303,long,24464
OPUSDT,2024-10-20 18:00:00,2024-10-21 12:00:00,1.772,1.752,-0.011350859668689563,1.4748467745293103,0.007008016522389576,0.010230769230769213,long,20868
DOGEUSDT,2024-10-25 06:00:00,2024-10-25 07:00:00,0.13944,0.13807,-0.009873598283704548,0.674753970089773,0.008305475731274934,0.0005976923076923055,long,24608
DOGEUSDT,2024-10-28 06:00:00,2024-10-30 06:00:00,0.14308,0.17375,0.1942135700540843,1.636898459715856,0.010829581282300315,0.0012299999999999982,long,24680
DOGEUSDT,2024-10-29 18:00:00,2024-10-29 19:00:00,0.17595,0.16978,-0.03569638245777251,2.4924846657148163,0.014177327327801387,0.0014538461538461539,long,24716
OPUSDT,2024-10-29 18:00:00,2024-10-29 19:00:00,1.723,1.696,-0.015794420176081375,1.9744294150352792,0.0068319612405336036,0.009615384615384616,long,21084
DOGEUSDT,2024-11-04 18:00:00,2024-11-04 21:00:00,0.15672,0.15209,-0.02998832275200795,0.8858083110169679,0.01246934595538641,0.0016715384615384615,long,24860
DOGEUSDT,2024-11-06 06:00:00,2024-11-06 14:00:00,0.20283,0.19197,-0.055029079951217696,2.9594243688825923,0.03587882940721298,0.005793846153846148,long,24896
OPUSDT,2024-11-06 06:00:00,2024-11-08 06:00:00,1.501,1.564,0.04111508947179464,1.3278433775136604,0.011370755000254244,0.013384615384615413,long,21264
DOGEUSDT,2024-11-09 06:00:00,2024-11-11 06:00:00,0.205,0.27897,0.3080942700198075,0.7477430703778404,0.012817795314128275,0.001898461538461539,long,24968
DOGEUSDT,2024-11-10 18:00:00,2024-11-10 20:00:00,0.27744,0.25829,-0.07152170891267558,2.94818684063506,0.020956351579521963,0.005032307692307695,long,25004
OPUSDT,2024-11-10 18:00:00,2024-11-10 19:00:00,1.694,1.649,-0.02692355265240074,1.7162041345828656,0.00912963867431439,0.010923076923076933,long,21372
DOGEUSDT,2024-11-12 06:00:00,2024-11-12 10:00:00,0.40669,0.38396,-0.05751284396703666,3.6876364534712307,0.029454323658686506,0.009646153846153848,long,25040
OPUSDT,2024-11-12 06:00:00,2024-11-12 09:00:00,1.8,1.756,-0.02474816968919414,1.7967059937484924,0.014358558230683533,0.021692307692307712,long,21408
OPUSDT,2024-11-16 18:00:00,2024-11-17 01:00:00,1.761,1.729,-0.01833862281291554,1.274636448737789,0.012251575616228501,0.021153846153846183,long,21516
DOGEUSDT,2024-11-18 06:00:00,2024-11-18 09:00:00,0.37899,0.37114,-0.0209304695938629,0.6739666370282581,0.013736255906763192,0.004251538461538465,long,25184
DOGEUSDT,2024-11-19 18:00:00,2024-11-19 19:00:00,0.41306,0.40495,-0.019829258164504954,2.203757468814548,0.011961575010830281,0.0037769230769230835,long,25220
DOGEUSDT,2024-11-22 18:00:00,2024-11-23 16:00:00,0.39917,0.43083,0.0763261894278545,1.3388023831578022,0.01318158797017542,0.003985384615384613,long,25292
OPUSDT,2024-11-24 06:00:00,2024-11-24 08:00:00,2.319,2.262,-0.024886680579465883,0.6565089696703601,0.013355950864401304,0.01846153846153858,long,21696
DOGEUSDT,2024-11-30 06:00:00,2024-11-30 14:00:00,0.42567,0.41879,-0.016294797221968534,1.4284249581562538,0.010125942806765688,0.0036630769230769186,long,25472
OPUSDT,2024-11-30 06:00:00,2024-11-30 10:00:00,2.449,2.382,-0.027739307036922206,1.0356960831850153,0.0072281939507221815,0.012384615384615386,long,21840
OPUSDT,2024-12-03 06:00:00,2024-12-03 10:00:00,2.528,2.469,-0.02361526592156861,1.4861210449768847,0.01653834221308023,0.031000000000000034,long,21912
DOGEUSDT,2024-12-07 18:00:00,2024-12-07 22:00:00,0.45945,0.45234,-0.015596012495228502,1.2796351345153383,0.008137583181533306,0.0034361538461538535,long,25652
OPUSDT,2024-12-12 06:00:00,2024-12-12 10:00:00,2.486,2.444,-0.01703895177917062,1.170901884047985,0.009349740539439983,0.018846153846153853,long,22128
DOGEUSDT,2024-12-12 06:00:00,2024-12-12 10:00:00,0.4176,0.41168,-0.014277688034994978,0.7985206048445869,0.008537578763017287,0.0028292307692307675,long,25760
OPUSDT,2024-12-24 06:00:00,2024-12-26 06:00:00,1.894,1.858,-0.0191903543722396,1.4437995106908195,0.016512201073782033,0.026615384615384638,long,22416
DOGEUSDT,2024-12-24 06:00:00,2024-12-26 06:00:00,0.3196,0.32529,0.017646878260080684,0.6977811199220265,0.012851978503160883,0.0028999999999999968,long,26048
DOGEUSDT,2024-12-31 18:00:00,2025-01-01 08:00:00,0.31755,0.31401,-0.011210453714081735,0.7204781216722866,0.007410809065721798,0.0021161538461538488,long,26228
DOGEUSDT,2025-01-02 06:00:00,2025-01-04 06:00:00,0.33141,0.38807,0.15782945616975952,1.7157991253247202,0.0076934122070539375,0.0021515384615384695,long,26264
OPUSDT,2025-01-02 06:00:00,2025-01-04 06:00:00,1.84,2.025,0.09580412893760806,1.2633228016455302,0.0061752844541828975,0.009769230769230804,long,22632
DOGEUSDT,2025-01-03 18:00:00,2025-01-05 18:00:00,0.37944,0.38207,0.006907356323036512,2.342052530279597,0.009984941430783982,0.003481538461538459,long,26300
OPUSDT,2025-01-03 18:00:00,2025-01-05 18:00:00,2.006,2.074,0.033336420267591926,1.9916534144916356,0.009292937574884124,0.016153846153846133,long,22668
OPUSDT,2025-01-05 06:00:00,2025-01-05 09:00:00,2.087,2.06,-0.013021645293574104,0.7227727645828607,0.008531012484711586,0.0115384615384616,long,22704
DOGEUSDT,2025-01-06 18:00:00,2025-01-07 11:00:00,0.38901,0.38512,-0.010050076194140728,0.77056712793724,0.005623276854741601,0.001608461538461533,long,26372
DOGEUSDT,2025-01-14 06:00:00,2025-01-16 06:00:00,0.34451,0.38071,0.09991481283700479,1.09395253637702,0.008218206291570287,0.002024615384615377,long,26552
DOGEUSDT,2025-01-15 18:00:00,2025-01-17 18:00:00,0.37449,0.40899,0.0881256055350788,0.9791486301382127,0.01250928430979131,0.0033099999999999965,long,26588
DOGEUSDT,2025-01-17 06:00:00,2025-01-18 05:00:00,0.38668,0.38764,0.002479596269944627,1.0906641849296195,0.01140738549688484,0.002200000000000001,long,26624
OPUSDT,2025-01-24 18:00:00,2025-01-24 20:00:00,1.78,1.744,-0.020432038817205966,1.4571105348375808,0.010040639932350137,0.007307692307692322,long,23172
DOGEUSDT,2025-01-24 18:00:00,2025-01-24 20:00:00,0.35869,0.35247,-0.017492993452076586,0.9215929637298558,0.007715034128698307,0.0015169230769230824,long,26804
DOGEUSDT,2025-01-26 06:00:00,2025-01-26 09:00:00,0.35407,0.35045,-0.01027659075243583,0.6079116749923675,0.005276826166350705,0.00124846153846154,long,26840
DOGEUSDT,2025-01-30 18:00:00,2025-01-30 20:00:00,0.33476,0.33101,-0.01126527076360537,0.8494339660303745,0.005484727173613474,0.0011507692307692245,long,26948
OPUSDT,2025-01-30 18:00:00,2025-01-30 20:00:00,1.479,1.467,-0.008146684567818138,0.7092826627673686,0.007764863035873819,0.007923076923076904,long,23316
DOGEUSDT,2025-02-11 18:00:00,2025-02-13 18:00:00,0.25141,0.2571,0.02238004165937587,0.5680499438149638,0.011211718896476333,0.0021899999999999997,long,27236
OPUSDT,2025-02-13 06:00:00,2025-02-13 12:00:00,1.117,1.099,-0.016245844665579358,1.2886318085859474,0.013098047309985086,0.011230769230769173,long,23640
DOGEUSDT,2025-02-13 06:00:00,2025-02-13 14:00:00,0.25814,0.25526,-0.011219439852496939,0.8417256835983246,0.008673155228375695,0.0016892307692307762,long,27272
DOGEUSDT,2025-02-14 18:00:00,2025-02-14 20:00:00,0.27814,0.27323,-0.01781065271921923,1.8792099522858876,0.01016158390039925,0.0026392307692307657,long,27308
