strategy,CAGR,Sharpe,MaxDrawdown,Volatility,Total Return
vol_sweep_solusdt_vol_0.02_rebalance_3_trend,5.153184296355552,4.859003856291042,-0.16326418360211914,0.3908604995351635,5889.390357886324
vol_sweep_solusdt_vol_0.02_rebalance_5_trend,2.341495598585929,3.5365670285475517,-0.16627652369034374,0.3603155018379001,34.3958417204445
vol_sweep_xrpusdt_vol_0.005_rebalance_10_trend,0.38616436037501,1.5120382961822796,-0.04153385553924538,0.2323574647446605,0.5964496506819241
vol_sweep_xrpusdt_vol_0.005_rebalance_1_trend,0.4560192796032234,3.368679890982469,-0.0269813044321231,0.11344801175168062,215.5166793934285
vol_sweep_xrpusdt_vol_0.005_rebalance_3_trend,0.43425220642863405,2.4100668575045106,-0.05891476492563974,0.1543873407907027,4.282496721195603
vol_sweep_xrpusdt_vol_0.005_rebalance_5_trend,0.39954991095857273,2.012087788946812,-0.036352320696205975,0.17412237544883796,1.6198011380407253
vol_sweep_xrpusdt_vol_0.015_rebalance_10_trend,1.6384917751617776,1.449983010989959,-0.11949803159071826,0.8315060861184375,3.0142907506822825
vol_sweep_xrpusdt_vol_0.015_rebalance_1_trend,2.059635953862363,3.1811119262197107,-0.07877958307089128,0.37011157456999066,8946025.771524163
vol_sweep_xrpusdt_vol_0.015_rebalance_3_trend,1.934589682446497,2.2408697218427416,-0.16653593637359532,0.527879126964255,142.8031153476988
vol_sweep_xrpusdt_vol_0.015_rebalance_5_trend,1.7270000988538845,1.8553700231670682,-0.10347031546308771,0.6128069503654219,16.71220146941362
vol_sweep_xrpusdt_vol_0.01_rebalance_10_trend,0.9214516339738581,1.4693511504723034,-0.08134264992253504,0.5151910836222986,1.548651487162433
vol_sweep_xrpusdt_vol_0.01_rebalance_1_trend,1.118777024494087,3.262009301526171,-0.05323461807538754,0.23825575670416807,46495.33354784539
vol_sweep_xrpusdt_vol_0.01_rebalance_3_trend,1.0570963275710468,2.3063925899146396,-0.11435858032503554,0.33322175687731875,26.905831892920457
vol_sweep_xrpusdt_vol_0.01_rebalance_5_trend,0.9587399532641458,1.9138901800957566,-0.07138315017241237,0.3821863196563029,5.863358002879452
vol_sweep_xrpusdt_vol_0.02_rebalance_10_trend,2.0755257216880953,1.6060156592153623,-0.16200704407280442,0.8628617422992336,3.9999291476635843
vol_sweep_xrpusdt_vol_0.02_rebalance_1_trend,3.244670260349557,3.507145315885807,-0.10363531158914341,0.4369344707970901,969704735.8121367
vol_sweep_xrpusdt_vol_0.02_rebalance_3_trend,2.9760478519114004,2.587332376791133,-0.21308797750056574,0.5875040847278742,583.1396970739514
vol_sweep_xrpusdt_vol_0.02_rebalance_5_trend,2.4638439667998884,2.150022017707658,-0.13810160373377256,0.6518730733521311,34.14612183283143
vol_target_arbusdt,1.5212150725900453,3.1310450672024324,-0.13006858142492472,0.3128564274457059,1.1690452008612073
vol_target_btcusdt,1.4257898280030536,3.0081662689823556,-0.15843649671861104,0.31232417897887627,1.521461358366325
vol_target_dogeusdt,3.7053616312623348,4.324092119657172,-0.19607866320809397,0.37624109235808983,7.4882646985543335
vol_target_injusdt,3.5187137807741173,4.417353605133259,-0.10967867434323497,0.35755650742062833,7.573066872763468
vol_target_maticusdt,1.4257898280030514,3.0081662689823507,-0.15843649671861093,0.31232417897887643,1.5214613583663223
vol_target_solusdt,1.7452914672053992,2.9491053638256357,-0.14908534788297523,0.3663076797336983,3.352491743504779
vol_target_xrpusdt,1.592701574003108,1.7129020130854922,-0.17155342523715977,0.6577122396377632,2.914866166718765
