ts,nav,cash_nav,unrealized
1767261600,100417.69391065,100419.95229817,-2.25838752
1767262500,100442.76929295,100419.95229817,22.81699478
1767263400,100467.20985993,100419.95229817,47.25756176
1767264300,100491.16766073,100419.95229817,71.21536256
1767265200,100514.80123371,100419.95229817,94.84893554
1767266100,100538.19775419,100419.95229817,118.24545602
1767267000,100561.44278865,100419.95229817,141.49049048
1767267900,100470.75372487,100470.75372487,0.0
1767268800,100463.97318043,100466.23260877,-2.25942834
1767269700,100389.77919127,100389.77919127,0.0
1767270600,100383.00411162,100385.26171897,-2.25760735
1767271500,100406.6129109,100385.26171897,21.35119193
1767272400,100430.84725343,100385.26171897,45.58553446
1767273300,100455.95967417,100385.26171897,70.6979552
1767274200,100482.03064931,100385.26171897,96.76893034
1767275100,100509.22562306,100385.26171897,123.96390409
1767276000,100537.53723793,100385.26171897,152.27551896
1767276900,100452.89323856,100452.89323856,0.0
1767277800,100446.11389949,100448.37292617,-2.25902668
1767278700,100380.11994794,100380.11994794,0.0
1767279600,100373.34552017,100375.6029103,-2.25739013
1767280500,100406.98527799,100375.6029103,31.38236769
1767281400,100442.24951896,100375.6029103,66.64660866
1767282300,100479.08439735,100375.6029103,103.48148705
1767283200,100517.67223672,100375.6029103,142.06932642
1767284100,100558.02297765,100375.6029103,182.42006735
1767285000,100599.98487276,100375.6029103,224.38196247
1767285900,100527.61108307,100527.61108307,0.0
1767286800,100520.82670146,100523.08740843,-2.26070697
1767287700,100467.70704416,100467.70704416,0.0
1767288600,100460.92670533,100463.18606515,-2.25935982
1767289500,100506.92972169,100463.18606515,43.74365654
1767290400,100554.28980963,100463.18606515,91.10374448
1767291300,100602.95192948,100463.18606515,139.76586433
1767292200,100652.85721138,100463.18606515,189.67114622
1767293100,100703.79259936,100463.18606515,240.60653421
1767294000,100755.68221177,100463.18606515,292.49614662
1767294900,100690.61546921,100690.61546921,0.0
1767295800,100683.8200868,100686.08445948,-2.26437268
1767296700,100636.36046187,100636.36046187,0.0
1767297600,100629.56874101,100631.83189358,-2.26315257
1767298500,100678.9756964,100631.83189358,47.14380282
1767299400,100728.47434151,100631.83189358,96.64244793
1767300300,100777.97028097,100631.83189358,146.13838739
1767301200,100827.37805273,100631.83189358,195.54615915
1767302100,100876.46208778,100631.83189358,244.6301942
1767303000,100925.20324251,100631.83189358,293.37134893
1767303900,100855.2987212,100855.2987212,0.0
1767304800,100848.49222469,100850.76030083,-2.26807614
1767305700,100794.15302411,100794.15302411,0.0
1767306600,100787.35065418,100789.61735526,-2.26670107
1767307500,100827.96267513,100789.61735526,38.34531987
1767308400,100867.60207517,100789.61735526,77.98471991
1767309300,100906.23122947,100789.61735526,116.61387422
1767310200,100943.81350281,100789.61735526,154.19614755
1767311100,100980.26222727,100789.61735526,190.64487201
1767312000,101015.6257423,100789.61735526,226.00838704
1767312900,100933.24759118,100933.24759118,0.0
1767313800,100926.43583407,100928.70566317,-2.26982909
1767314700,100859.01191239,100859.01191239,0.0
1767315600,100852.20516529,100854.47332494,-2.26815965
1767316500,100880.01005727,100854.47332494,25.53673233
1767317400,100906.92346716,100854.47332494,52.45014222
1767318300,100933.06103709,100854.47332494,78.58771215
1767319200,100958.54794991,100854.47332494,104.07462497
1767320100,100983.45694032,100854.47332494,128.98361539
1767321000,101007.8557284,100854.47332494,153.38240346
1767321900,100917.07772068,100917.07772068,0.0
1767322800,100910.26705484,100912.5365203,-2.26946546
1767323700,100835.52091207,100835.52091207,0.0
1767324600,100828.71575032,100830.98338169,-2.26763137
1767325500,100851.45519879,100830.98338169,20.47181709
1767326400,100874.53648553,100830.98338169,43.55310383
1767327300,100898.11814251,100830.98338169,67.13476082
1767328200,100922.22900751,100830.98338169,91.24562582
1767329100,100947.08247446,100830.98338169,116.09909276
1767330000,100972.83243932,100830.98338169,141.84905763
1767330900,100885.03271757,100885.03271757,0.0
1767331800,100878.22421438,100880.4929592,-2.26874482
1767332700,100808.67435556,100808.67435556,0.0
1767333600,100801.87100562,100804.13803326,-2.26702764
1767334500,100832.00863982,100804.13803326,27.87060656
1767335400,100863.61856296,100804.13803326,59.4805297
1767336300,100896.75073086,100804.13803326,92.6126976
1767337200,100931.50838918,100804.13803326,127.37035592
1767338100,100967.86601741,100804.13803326,163.72798415
1767339000,101005.91962416,100804.13803326,201.7815909
1767339900,100929.7806679,100929.7806679,0.0
1767340800,100922.96914477,100925.2388959,-2.26975113
1767341700,100866.24224178,100866.24224178,0.0
1767342600,100859.43500672,100861.70332896,-2.26832225
1767343500,100902.62288488,100861.70332896,40.91955591
1767344400,100947.39398413,100861.70332896,85.69065517
1767345300,100993.65485674,100861.70332896,131.95152778
1767346200,101041.43141697,100861.70332896,179.72808801
1767347100,101090.55353815,100861.70332896,228.85020918
1767348000,101140.96800603,100861.70332896,279.26467706
1767348900,101074.68696523,101074.68696523,0.0
1767349800,101067.86566271,101070.13867255,-2.27300984
1767350700,101019.7936369,101019.7936369,0.0
1767351600,101012.976039,101015.24781438,-2.27177538
1767352500,101062.94303692,101015.24781438,47.69522255
1767353400,101113.43574555,101015.24781438,98.18793118
1767354300,101164.36571528,101015.24781438,149.1179009
1767355200,101215.52462883,101015.24781438,200.27681445
1767356100,101266.8216754,101015.24781438,251.57386103
1767357000,101318.04683245,101015.24781438,302.79901807
1767357900,101250.45819207,101250.45819207,0.0
1767358800,101243.62502713,101245.90198979,-2.27696266
1767359700,101192.11689563,101192.11689563,0.0
1767360600,101185.28766802,101187.56331868,-2.27565065
1767361500,101229.49047419,101187.56331868,41.92715551
1767362400,101272.9328529,101187.56331868,85.36953423
1767363300,101315.60388216,101187.56331868,128.04056348
1767364200,101357.28719295,101187.56331868,169.72387427
1767365100,101397.98370423,101187.56331868,210.42038555
1767366000,101437.65442705,101187.56331868,250.09110837
1767366900,101358.63493154,101358.63493154,0.0
1767367800,101351.79446601,101354.07386139,-2.27939538
1767368700,101287.73819,101287.73819,0.0
1767369600,101280.90250913,101283.18031016,-2.27780102
1767370500,101312.15705398,101283.18031016,28.97674383
1767371400,101342.31697258,101283.18031016,59.13666243
1767372300,101371.56079129,101283.18031016,88.38048113
1767373200,101399.82687661,101283.18031016,116.64656645
1767374100,101427.21147326,101283.18031016,144.03116311
1767375000,101453.87110513,101283.18031016,170.69079497
1767375900,101364.07044268,101364.07044268,0.0
1767376800,101357.22961032,101359.50912793,-2.27951762
1767377700,101283.11922216,101283.11922216,0.0
1767378600,101276.28385301,101278.56155016,-2.27769715
1767379500,101299.31034721,101278.56155016,20.74879704
1767380400,101322.24501941,101278.56155016,43.68346924
1767381300,101345.23051684,101278.56155016,66.66896668
1767382200,101368.45913957,101278.56155016,89.89758941
1767383100,101392.0248604,101278.56155016,113.46331023
1767384000,101416.12055977,101278.56155016,137.5590096
1767384900,101325.91722478,101325.91722478,0.0
1767385800,101319.07896729,101321.3576269,-2.27865961
1767386700,101246.51885598,101246.51885598,0.0
1767387600,101239.68595691,101241.96283098,-2.27687407
1767388500,101266.81889943,101241.96283098,24.85606846
1767389400,101295.15898392,101241.96283098,53.19615294
1767390300,101324.77474952,101241.96283098,82.81191854
1767391200,101355.82966546,101241.96283098,113.86683448
1767392100,101388.42975839,101241.96283098,146.46692742
1767393000,101422.52673112,101241.96283098,180.56390014
1767393900,101342.3844371,101342.3844371,0.0
1767394800,101335.54506828,101337.82409821,-2.27902993
1767395700,101274.782501,101274.782501,0.0
1767396600,101267.94769447,101270.22520415,-2.27750967
1767397500,101307.77532248,101270.22520415,37.55011834
1767398400,101349.24325035,101270.22520415,79.01804621
1767399300,101392.39249488,101270.22520415,122.16729074
1767400200,101437.16111087,101270.22520415,166.93590673
1767401100,101483.52705585,101270.22520415,213.3018517
1767402000,101531.45555526,101270.22520415,261.23035112
1767402900,101462.91216966,101462.91216966,0.0
1767403800,101456.06466669,101458.3464071,-2.28174041
1767404700,101406.37995102,101406.37995102,0.0
1767405600,101399.53626328,101401.81673237,-2.28046909
1767406500,101449.00262578,101401.81673237,47.18589341
1767407400,101499.39193269,101401.81673237,97.57520032
1767408300,101550.57987614,101401.81673237,148.76314376
1767409200,101602.39200409,101401.81673237,200.57527172
1767410100,101654.7367822,101401.81673237,252.92004982
1767411000,101707.47913999,101401.81673237,305.66240761
1767411900,101641.30449473,101641.30449473,0.0
1767412800,101634.44495247,101636.73070464,-2.28575217
1767413700,101584.96834444,101584.96834444,0.0
1767414600,101578.11260417,101580.39708943,-2.28448526
1767415500,101625.33023236,101580.39708943,44.93314293
1767416400,101672.08689353,101580.39708943,91.6898041
1767417300,101718.29964859,101580.39708943,137.90255916
1767418200,101763.85208875,101580.39708943,183.45499931
1767419100,101808.62526674,101580.39708943,228.22817731
1767420000,101852.51226504,101580.39708943,272.1151756
1767420900,101776.85497192,101776.85497192,0.0
1767421800,101769.98628166,101772.27508214,-2.28880049
1767422700,101709.51933927,101709.51933927,0.0
1767423600,101702.65519334,101704.94247955,-2.28728622
1767424500,101737.74367879,101704.94247955,32.80119923
1767425400,101771.77478723,101704.94247955,66.83230768
1767426300,101804.67086788,101704.94247955,99.72838833
1767427200,101836.52016112,101704.94247955,131.57768157
1767428100,101867.30257131,101704.94247955,162.36009175
1767429000,101897.09157149,101704.94247955,192.14909193
1767429900,101809.21109246,101809.21109246,0.0
1767430800,101802.34021855,101804.62974668,-2.28952813
1767431700,101729.77932809,101729.77932809,0.0
1767432600,101722.91381486,101725.20155669,-2.28774183
1767433500,101747.23993364,101725.20155669,22.03837695
1767434400,101771.12449514,101725.20155669,45.92293845
1767435300,101794.73008013,101725.20155669,69.52852344
1767436200,101818.1387755,101725.20155669,92.93721881
