ts,symbol,direction,price,hybrid_score,passes_threshold,regime,rq_score,rv_score,trend,carry,expectancy,router
2026-03-24T23:58:44.710986+00:00,ETHUSDT,LONG,2156.85,0.47487,True,normal,0.8,0.0,0.5,0.6017,0.4993,0.5156
2026-03-24T23:59:47.076652+00:00,SOLUSDT,LONG,90.77,0.478527,True,normal,0.8,0.0,0.5,0.654,0.4994,0.4554
2026-03-24T23:59:47.076652+00:00,BTCUSDT,LONG,70524.4,0.477073,True,normal,0.8,0.0,0.5,0.6104,0.4897,0.5303
2026-03-24T23:59:47.076652+00:00,ETHUSDT,LONG,2155.92,0.47487,True,normal,0.8,0.0,0.5,0.6017,0.4993,0.5156
2026-03-25T00:02:54.578799+00:00,SOLUSDT,LONG,90.8,0.47162,True,normal,0.8,0.0,0.5,0.6234,0.4994,0.4554
2026-03-25T00:02:54.578799+00:00,ETHUSDT,LONG,2154.8,0.471442,True,normal,0.8,0.0,0.5,0.5865,0.4993,0.5156
2026-03-25T00:02:54.578799+00:00,BTCUSDT,LONG,70515.3,0.470323,True,normal,0.8,0.0,0.5,0.5808,0.4894,0.53
2026-03-25T00:08:52.425274+00:00,SOLUSDT,LONG,90.85,0.47162,True,normal,0.8,0.0,0.5,0.6234,0.4994,0.4554
2026-03-25T00:08:52.425274+00:00,ETHUSDT,LONG,2157.04,0.471442,True,normal,0.8,0.0,0.5,0.5865,0.4993,0.5156
2026-03-25T00:08:52.425274+00:00,BTCUSDT,LONG,70608.6,0.470323,True,normal,0.8,0.0,0.5,0.5808,0.4894,0.53
2026-03-25T00:15:17.033346+00:00,SOLUSDT,LONG,91.14,0.479563,True,normal,0.8,0.0,0.5,0.6588,0.4992,0.4554
2026-03-25T00:15:17.033346+00:00,BTCUSDT,LONG,70501.0,0.473443,True,normal,0.8,0.0,0.5,0.5972,0.4863,0.53
2026-03-25T00:15:17.033346+00:00,ETHUSDT,LONG,2158.59,0.470243,True,normal,0.8,0.0,0.5,0.5813,0.4991,0.5156
2026-03-25T00:21:09.584450+00:00,SOLUSDT,LONG,91.08,0.479563,True,normal,0.8,0.0,0.5,0.6588,0.4992,0.4554
2026-03-25T00:21:09.584450+00:00,BTCUSDT,LONG,70550.6,0.473443,True,normal,0.8,0.0,0.5,0.5972,0.4863,0.53
2026-03-25T00:34:36.390750+00:00,SOLUSDT,LONG,91.16,0.481042,True,normal,0.8,0.0,0.5,0.6653,0.4993,0.4554
2026-03-25T00:34:36.390750+00:00,BTCUSDT,LONG,70642.5,0.476229,True,normal,0.8,0.0,0.5,0.6078,0.4888,0.5297
2026-03-25T00:39:10.709327+00:00,BTCUSDT,LONG,70790.5,0.484757,True,normal,0.8,0.0,0.5,0.6453,0.4895,0.5294
2026-03-25T00:39:10.709327+00:00,SOLUSDT,LONG,91.44,0.481194,True,normal,0.8,0.0,0.5,0.6659,0.4994,0.4554
2026-03-25T00:39:10.709327+00:00,ETHUSDT,LONG,2162.97,0.4709,True,normal,0.8,0.0,0.5,0.5841,0.4993,0.5156
2026-03-25T00:40:23.897042+00:00,BTCUSDT,LONG,70793.2,0.484757,True,normal,0.8,0.0,0.5,0.6453,0.4895,0.5294
2026-03-25T00:40:23.897042+00:00,SOLUSDT,LONG,91.41,0.481194,True,normal,0.8,0.0,0.5,0.6659,0.4994,0.4554
2026-03-25T00:40:23.897042+00:00,ETHUSDT,LONG,2163.13,0.4709,True,normal,0.8,0.0,0.5,0.5841,0.4993,0.5156
2026-03-25T00:43:05.329541+00:00,BTCUSDT,LONG,70799.8,0.484719,True,normal,0.8,0.0,0.5,0.6453,0.4895,0.5291
2026-03-25T00:43:05.329541+00:00,SOLUSDT,LONG,91.46,0.481194,True,normal,0.8,0.0,0.5,0.6659,0.4994,0.4554
2026-03-25T00:43:05.329541+00:00,ETHUSDT,LONG,2163.13,0.4709,True,normal,0.8,0.0,0.5,0.5841,0.4993,0.5156
2026-03-25T00:47:09.258829+00:00,BTCUSDT,LONG,70899.0,0.484681,True,normal,0.8,0.0,0.5,0.6453,0.4895,0.5288
2026-03-25T00:47:09.258829+00:00,SOLUSDT,LONG,91.48,0.480528,True,normal,0.8,0.0,0.5,0.6659,0.4994,0.4505
2026-03-25T00:47:09.258829+00:00,ETHUSDT,LONG,2164.62,0.4709,True,normal,0.8,0.0,0.5,0.5841,0.4993,0.5156
2026-03-25T00:48:12.222268+00:00,BTCUSDT,LONG,70949.8,0.484681,True,normal,0.8,0.0,0.5,0.6453,0.4895,0.5288
2026-03-25T00:48:12.222268+00:00,SOLUSDT,LONG,91.5,0.480528,True,normal,0.8,0.0,0.5,0.6659,0.4994,0.4505
2026-03-25T00:48:12.222268+00:00,ETHUSDT,LONG,2164.62,0.4709,True,normal,0.8,0.0,0.5,0.5841,0.4993,0.5156
2026-03-25T00:50:08.170031+00:00,BTCUSDT,LONG,70949.8,0.495019,True,normal,0.8,0.0,0.5,0.6904,0.4905,0.5288
2026-03-25T00:50:08.170031+00:00,SOLUSDT,LONG,91.42,0.484184,True,normal,0.8,0.0,0.5,0.6821,0.4994,0.4505
2026-03-25T00:50:08.170031+00:00,ETHUSDT,LONG,2163.52,0.479797,True,normal,0.8,0.0,0.5,0.6236,0.4994,0.5156
2026-03-25T01:02:50.661906+00:00,BTCUSDT,LONG,70827.3,0.499216,True,normal,0.8,0.0,0.5,0.6943,0.5089,0.5288
2026-03-25T01:02:50.661906+00:00,SOLUSDT,LONG,91.26,0.478122,True,normal,0.8,0.0,0.5,0.6575,0.5005,0.4452
2026-03-25T01:04:42.764668+00:00,BTCUSDT,LONG,70806.2,0.499216,True,normal,0.8,0.0,0.5,0.6943,0.5089,0.5288
2026-03-25T01:04:42.764668+00:00,SOLUSDT,LONG,91.23,0.478122,True,normal,0.8,0.0,0.5,0.6575,0.5005,0.4452
2026-03-25T01:19:28.934625+00:00,SOLUSDT,LONG,91.06,0.468321,True,normal,0.8,0.0,0.5,0.6139,0.5006,0.4452
2026-03-25T01:23:17.519345+00:00,SOLUSDT,LONG,91.08,0.463145,True,normal,0.8,0.0,0.5,0.5909,0.5005,0.4452
2026-03-25T01:25:26.241709+00:00,SOLUSDT,LONG,91.04,0.463145,True,normal,0.8,0.0,0.5,0.5909,0.5005,0.4452
2026-03-25T01:34:50.745449+00:00,SOLUSDT,LONG,91.07,0.461404,True,normal,0.8,0.0,0.5,0.5832,0.5005,0.4452
2026-03-25T02:48:31.579124+00:00,SOLUSDT,LONG,91.33,0.472539,True,normal,0.8,0.0,0.5,0.6327,0.5004,0.4452
2026-03-25T02:52:28.854040+00:00,SOLUSDT,LONG,91.17,0.472539,True,normal,0.8,0.0,0.5,0.6327,0.5004,0.4452
2026-03-25T03:51:01.995712+00:00,SOLUSDT,LONG,91.51,0.436566,True,normal,0.8,0.0,0.5,0.4793,0.5014,0.4332
2026-03-25T03:57:08.513596+00:00,SOLUSDT,LONG,91.82,0.436566,True,normal,0.8,0.0,0.5,0.4793,0.5014,0.4332
2026-03-25T04:08:06.548349+00:00,SOLUSDT,LONG,91.73,0.451101,True,normal,0.8,0.0,0.5,0.5479,0.5014,0.4264
2026-03-25T04:10:11.667085+00:00,SOLUSDT,LONG,91.84,0.451101,True,normal,0.8,0.0,0.5,0.5479,0.5014,0.4264
2026-03-25T04:12:24.421359+00:00,SOLUSDT,LONG,91.79,0.441075,True,normal,0.8,0.0,0.5,0.5033,0.5015,0.4264
2026-03-25T04:19:36.815554+00:00,SOLUSDT,LONG,91.74,0.441075,True,normal,0.8,0.0,0.5,0.5033,0.5015,0.4264
2026-03-25T04:27:13.722020+00:00,SOLUSDT,LONG,91.68,0.432785,True,normal,0.8,0.0,0.5,0.4664,0.5015,0.4264
2026-03-25T04:35:52.743789+00:00,SOLUSDT,LONG,91.64,0.424419,True,normal,0.8,0.0,0.5,0.4292,0.5016,0.4264
2026-03-25T04:38:27.473053+00:00,SOLUSDT,LONG,91.61,0.424419,True,normal,0.8,0.0,0.5,0.4292,0.5016,0.4264
2026-03-25T04:59:59.072921+00:00,SOLUSDT,LONG,92.0,0.414085,True,normal,0.8,0.0,0.5,0.3833,0.5015,0.4264
2026-03-25T05:06:12.386546+00:00,SOLUSDT,LONG,92.05,0.414085,True,normal,0.8,0.0,0.5,0.3833,0.5015,0.4264
2026-03-25T05:11:48.663822+00:00,ETHUSDT,LONG,2173.41,0.448151,True,normal,0.8,0.0,0.5,0.481,0.5018,0.5156
2026-03-25T05:11:48.663822+00:00,BTCUSDT,LONG,70719.3,0.446014,True,normal,0.8,0.0,0.5,0.4457,0.5258,0.5265
2026-03-25T05:11:48.663822+00:00,SOLUSDT,LONG,92.64,0.414085,True,normal,0.8,0.0,0.5,0.3833,0.5015,0.4264
2026-03-25T05:14:08.249007+00:00,ETHUSDT,LONG,2173.74,0.461523,True,normal,0.8,0.0,0.5,0.5404,0.5018,0.5156
2026-03-25T05:14:08.249007+00:00,SOLUSDT,LONG,92.58,0.432498,True,normal,0.8,0.0,0.5,0.4652,0.5015,0.4264
2026-03-25T05:20:00.640378+00:00,BTCUSDT,LONG,71112.8,0.470242,True,normal,0.8,0.0,0.5,0.5534,0.5259,0.5265
2026-03-25T05:20:00.640378+00:00,SOLUSDT,LONG,92.39,0.432498,True,normal,0.8,0.0,0.5,0.4652,0.5015,0.4264
2026-03-25T05:21:56.243913+00:00,BTCUSDT,LONG,71118.7,0.470242,True,normal,0.8,0.0,0.5,0.5534,0.5259,0.5265
2026-03-25T05:21:56.243913+00:00,SOLUSDT,LONG,92.41,0.432498,True,normal,0.8,0.0,0.5,0.4652,0.5015,0.4264
2026-03-25T05:28:05.650673+00:00,SOLUSDT,LONG,92.48,0.424408,True,normal,0.8,0.0,0.5,0.4292,0.5015,0.4264
2026-03-25T05:29:53.276791+00:00,BTCUSDT,LONG,71165.3,0.473051,True,normal,0.8,0.0,0.5,0.5659,0.5258,0.5265
2026-03-25T05:29:53.276791+00:00,ETHUSDT,LONG,2171.04,0.459699,True,normal,0.8,0.0,0.5,0.5323,0.5018,0.5156
2026-03-25T05:29:53.276791+00:00,SOLUSDT,LONG,92.6,0.424408,True,normal,0.8,0.0,0.5,0.4292,0.5015,0.4264
2026-03-25T05:33:17.509037+00:00,BTCUSDT,LONG,71156.5,0.47361,True,normal,0.8,0.0,0.5,0.5659,0.5258,0.5307
2026-03-25T05:33:17.509037+00:00,SOLUSDT,LONG,92.58,0.424408,True,normal,0.8,0.0,0.5,0.4292,0.5015,0.4264
2026-03-25T05:35:36.379092+00:00,BTCUSDT,LONG,71152.6,0.471658,True,normal,0.8,0.0,0.5,0.5573,0.5258,0.5307
2026-03-25T05:35:36.379092+00:00,SOLUSDT,LONG,92.54,0.419571,True,normal,0.8,0.0,0.5,0.4077,0.5016,0.4264
2026-03-25T05:39:47.824022+00:00,BTCUSDT,LONG,71129.7,0.472207,True,normal,0.8,0.0,0.5,0.5573,0.5258,0.5347
2026-03-25T05:39:47.824022+00:00,ETHUSDT,LONG,2171.41,0.457525,True,normal,0.8,0.0,0.5,0.5227,0.5018,0.5156
2026-03-25T05:39:47.824022+00:00,SOLUSDT,LONG,92.5,0.419564,True,normal,0.8,0.0,0.5,0.4077,0.5016,0.4263
2026-03-25T05:41:54.082498+00:00,BTCUSDT,LONG,71128.1,0.472207,True,normal,0.8,0.0,0.5,0.5573,0.5258,0.5347
2026-03-25T05:41:54.082498+00:00,ETHUSDT,LONG,2171.14,0.457525,True,normal,0.8,0.0,0.5,0.5227,0.5018,0.5156
2026-03-25T05:41:54.082498+00:00,SOLUSDT,LONG,92.45,0.419564,True,normal,0.8,0.0,0.5,0.4077,0.5016,0.4263
2026-03-25T05:47:14.447764+00:00,BTCUSDT,LONG,71193.1,0.472745,True,normal,0.8,0.0,0.5,0.5573,0.5258,0.5387
2026-03-25T05:47:14.447764+00:00,ETHUSDT,LONG,2171.17,0.45853,True,normal,0.8,0.0,0.5,0.5227,0.5018,0.5231
2026-03-25T05:47:14.447764+00:00,SOLUSDT,LONG,92.46,0.419556,True,normal,0.8,0.0,0.5,0.4077,0.5016,0.4263
2026-03-25T05:49:44.298778+00:00,SOLUSDT,LONG,92.44,0.418081,True,normal,0.8,0.0,0.5,0.4011,0.5016,0.4263
2026-03-25T05:54:55.214815+00:00,SOLUSDT,LONG,92.4,0.418073,True,normal,0.8,0.0,0.5,0.4011,0.5016,0.4262
2026-03-25T05:56:44.861316+00:00,SOLUSDT,LONG,92.36,0.418073,True,normal,0.8,0.0,0.5,0.4011,0.5016,0.4262
2026-03-25T06:02:35.582475+00:00,SOLUSDT,LONG,92.43,0.417857,True,normal,0.8,0.0,0.5,0.4001,0.5016,0.4262
2026-03-25T06:04:24.534106+00:00,SOLUSDT,LONG,92.41,0.417857,True,normal,0.8,0.0,0.5,0.4001,0.5016,0.4262
2026-03-25T06:10:11.884205+00:00,SOLUSDT,LONG,92.41,0.417857,True,normal,0.8,0.0,0.5,0.4001,0.5016,0.4262
2026-03-25T06:12:25.552763+00:00,SOLUSDT,LONG,92.44,0.407428,True,normal,0.8,0.0,0.5,0.3538,0.5016,0.4262
2026-03-25T06:18:05.106996+00:00,SOLUSDT,LONG,92.44,0.407428,True,normal,0.8,0.0,0.5,0.3538,0.5016,0.4262
2026-03-25T06:20:53.778843+00:00,SOLUSDT,LONG,92.44,0.407428,True,normal,0.8,0.0,0.5,0.3538,0.5016,0.4262
2026-03-25T06:23:35.898372+00:00,SOLUSDT,LONG,92.45,0.407428,True,normal,0.8,0.0,0.5,0.3538,0.5016,0.4262
2026-03-25T06:25:40.654092+00:00,SOLUSDT,LONG,92.46,0.407852,True,normal,0.8,0.0,0.5,0.3557,0.5016,0.4262
2026-03-25T06:31:36.015208+00:00,BTCUSDT,LONG,71198.5,0.466819,True,normal,0.8,0.0,0.5,0.5297,0.5246,0.5423
2026-03-25T06:31:36.015208+00:00,SOLUSDT,LONG,92.7,0.407852,True,normal,0.8,0.0,0.5,0.3557,0.5016,0.4262
2026-03-25T06:34:35.572238+00:00,SOLUSDT,LONG,92.63,0.407852,True,normal,0.8,0.0,0.5,0.3557,0.5016,0.4262
2026-03-25T06:37:20.243799+00:00,SOLUSDT,LONG,92.41,0.407852,True,normal,0.8,0.0,0.5,0.3557,0.5016,0.4262
2026-03-25T06:39:34.755976+00:00,SOLUSDT,LONG,92.57,0.409141,True,normal,0.8,0.0,0.5,0.3614,0.5016,0.4262
2026-03-25T06:46:05.391305+00:00,SOLUSDT,LONG,92.5,0.409141,True,normal,0.8,0.0,0.5,0.3614,0.5016,0.4262
2026-03-25T06:47:53.174481+00:00,SOLUSDT,LONG,92.5,0.409141,True,normal,0.8,0.0,0.5,0.3614,0.5016,0.4262
2026-03-25T06:53:49.291364+00:00,SOLUSDT,LONG,92.54,0.41624,True,normal,0.8,0.0,0.5,0.3929,0.5016,0.4262
2026-03-25T06:55:38.360928+00:00,SOLUSDT,LONG,92.49,0.41624,True,normal,0.8,0.0,0.5,0.3929,0.5016,0.4262
2026-03-25T07:01:31.369629+00:00,SOLUSDT,LONG,92.41,0.41624,True,normal,0.8,0.0,0.5,0.3929,0.5016,0.4262
2026-03-25T07:03:46.103353+00:00,SOLUSDT,LONG,92.41,0.412231,True,normal,0.8,0.0,0.5,0.3752,0.5016,0.4262
2026-03-25T07:11:05.326366+00:00,SOLUSDT,LONG,92.4,0.412231,True,normal,0.8,0.0,0.5,0.3752,0.5016,0.4262
2026-03-25T08:34:21.577932+00:00,ETHUSDT,LONG,2182.07,0.435542,True,normal,0.8,0.0,0.5,0.4166,0.5015,0.5298
2026-03-25T10:15:10.394525+00:00,ETHUSDT,LONG,2185.23,0.480465,True,normal,0.8,0.0,0.5,0.6163,0.5015,0.5298
2026-03-25T10:20:39.434616+00:00,ETHUSDT,LONG,2185.0,0.480465,True,normal,0.8,0.0,0.5,0.6163,0.5015,0.5298
2026-03-25T10:22:24.657095+00:00,ETHUSDT,LONG,2185.0,0.480465,True,normal,0.8,0.0,0.5,0.6163,0.5015,0.5298
2026-03-25T11:25:24.554977+00:00,BTCUSDT,LONG,71631.7,0.49883,True,normal,0.8,0.0,0.5,0.6759,0.5218,0.5396
2026-03-25T11:25:24.554977+00:00,ETHUSDT,LONG,2188.51,0.491947,True,normal,0.8,0.0,0.5,0.6673,0.5015,0.5298
2026-03-25T11:31:10.202615+00:00,BTCUSDT,LONG,71754.9,0.49883,True,normal,0.8,0.0,0.5,0.6759,0.5218,0.5396
2026-03-25T11:31:10.202615+00:00,ETHUSDT,LONG,2190.19,0.491947,True,normal,0.8,0.0,0.5,0.6673,0.5015,0.5298
2026-03-25T11:31:10.202615+00:00,SOLUSDT,LONG,92.99,0.407744,True,normal,0.8,0.0,0.5,0.3553,0.5015,0.4262
2026-03-25T11:34:18.318053+00:00,BTCUSDT,LONG,71786.7,0.498788,True,normal,0.8,0.0,0.5,0.6759,0.5218,0.5393
2026-03-25T11:34:18.318053+00:00,ETHUSDT,LONG,2188.4,0.491947,True,normal,0.8,0.0,0.5,0.6673,0.5015,0.5298
2026-03-25T11:34:18.318053+00:00,SOLUSDT,LONG,93.23,0.407744,True,normal,0.8,0.0,0.5,0.3553,0.5015,0.4262
2026-03-25T11:38:31.784903+00:00,BTCUSDT,LONG,71871.0,0.498788,True,normal,0.8,0.0,0.5,0.6759,0.5218,0.5393
2026-03-25T11:38:31.784903+00:00,ETHUSDT,LONG,2192.0,0.492876,True,normal,0.8,0.0,0.5,0.6673,0.5015,0.5367
2026-03-25T11:38:31.784903+00:00,SOLUSDT,LONG,93.14,0.407744,True,normal,0.8,0.0,0.5,0.3553,0.5015,0.4262
2026-03-25T11:41:06.454806+00:00,BTCUSDT,LONG,71882.9,0.509426,True,normal,0.8,0.0,0.5,0.722,0.5232,0.5393
2026-03-25T11:41:06.454806+00:00,ETHUSDT,LONG,2194.6,0.507929,True,normal,0.8,0.0,0.5,0.7342,0.5016,0.5367
2026-03-25T11:41:06.454806+00:00,SOLUSDT,LONG,93.05,0.407788,True,normal,0.8,0.0,0.5,0.3554,0.5016,0.4262
2026-03-25T11:46:06.111140+00:00,BTCUSDT,LONG,71765.7,0.509385,True,normal,0.8,0.0,0.5,0.722,0.5232,0.539
2026-03-25T11:46:06.111140+00:00,SOLUSDT,LONG,93.04,0.407781,True,normal,0.8,0.0,0.5,0.3554,0.5016,0.4261
2026-03-25T11:47:59.048536+00:00,BTCUSDT,LONG,71754.0,0.509385,True,normal,0.8,0.0,0.5,0.722,0.5232,0.539
2026-03-25T11:47:59.048536+00:00,SOLUSDT,LONG,92.82,0.407781,True,normal,0.8,0.0,0.5,0.3554,0.5016,0.4261
2026-03-25T12:01:49.396302+00:00,SOLUSDT,LONG,93.01,0.407283,True,normal,0.8,0.0,0.5,0.3532,0.5016,0.4261
2026-03-25T12:03:35.903253+00:00,SOLUSDT,LONG,93.01,0.407283,True,normal,0.8,0.0,0.5,0.3532,0.5016,0.4261
2026-03-25T12:09:10.809864+00:00,BTCUSDT,LONG,71779.7,0.503686,True,normal,0.8,0.0,0.5,0.6956,0.5248,0.5387
2026-03-25T12:09:10.809864+00:00,SOLUSDT,LONG,93.15,0.40731,True,normal,0.8,0.0,0.5,0.3533,0.5017,0.4261
2026-03-25T12:11:00.813833+00:00,BTCUSDT,LONG,71779.7,0.503686,True,normal,0.8,0.0,0.5,0.6956,0.5248,0.5387
2026-03-25T12:11:00.813833+00:00,SOLUSDT,LONG,93.14,0.40731,True,normal,0.8,0.0,0.5,0.3533,0.5017,0.4261
2026-03-25T12:17:50.204820+00:00,SOLUSDT,LONG,92.84,0.407223,True,normal,0.8,0.0,0.5,0.3529,0.5017,0.4261
2026-03-25T13:33:23.288986+00:00,SOLUSDT,LONG,93.25,0.446682,True,normal,0.8,0.0,0.5,0.5283,0.5017,0.4261
2026-03-25T13:37:40.002400+00:00,SOLUSDT,LONG,93.25,0.444192,True,normal,0.8,0.0,0.5,0.5172,0.5017,0.4261
2026-03-25T13:39:32.887147+00:00,SOLUSDT,LONG,93.18,0.444192,True,normal,0.8,0.0,0.5,0.5172,0.5017,0.4261
2026-03-25T13:41:18.388384+00:00,SOLUSDT,LONG,93.25,0.444192,True,normal,0.8,0.0,0.5,0.5172,0.5017,0.4261
2026-03-25T14:35:47.873152+00:00,SOLUSDT,LONG,92.29,0.407794,True,normal,0.8,0.0,0.5,0.3556,0.5014,0.426
2026-03-25T14:38:51.071325+00:00,SOLUSDT,LONG,92.11,0.407396,True,normal,0.8,0.0,0.5,0.354,0.5013,0.426
2026-03-25T14:50:46.670956+00:00,SOLUSDT,LONG,92.18,0.407385,True,normal,0.8,0.0,0.5,0.354,0.5012,0.426
2026-03-25T15:11:17.341655+00:00,BTCUSDT,LONG,71270.0,0.425098,True,normal,0.8,0.0,0.5,0.369,0.5008,0.5328
2026-03-25T15:11:17.341655+00:00,ETHUSDT,LONG,2163.48,0.413333,True,normal,0.8,0.0,0.5,0.3544,0.5005,0.4703
2026-03-25T15:11:17.341655+00:00,SOLUSDT,LONG,91.62,0.407145,True,normal,0.8,0.0,0.5,0.3535,0.5005,0.426
2026-03-25T15:24:14.004263+00:00,BTCUSDT,LONG,70890.9,0.421416,True,normal,0.8,0.0,0.5,0.3525,0.501,0.5328
2026-03-25T15:24:14.004263+00:00,ETHUSDT,LONG,2163.56,0.413069,True,normal,0.8,0.0,0.5,0.3532,0.5007,0.4703
2026-03-25T15:24:14.004263+00:00,SOLUSDT,LONG,91.47,0.407158,True,normal,0.8,0.0,0.5,0.3534,0.5007,0.426
2026-03-25T15:26:24.165238+00:00,BTCUSDT,LONG,70920.0,0.421416,True,normal,0.8,0.0,0.5,0.3525,0.501,0.5328
2026-03-25T15:26:24.165238+00:00,ETHUSDT,LONG,2164.81,0.413069,True,normal,0.8,0.0,0.5,0.3532,0.5007,0.4703
2026-03-25T15:26:24.165238+00:00,SOLUSDT,LONG,91.49,0.407158,True,normal,0.8,0.0,0.5,0.3534,0.5007,0.426
2026-03-25T15:29:29.710926+00:00,BTCUSDT,LONG,70912.3,0.421416,True,normal,0.8,0.0,0.5,0.3525,0.501,0.5328
2026-03-25T15:29:29.710926+00:00,ETHUSDT,LONG,2163.94,0.413069,True,normal,0.8,0.0,0.5,0.3532,0.5007,0.4703
2026-03-25T15:29:29.710926+00:00,SOLUSDT,LONG,91.56,0.407158,True,normal,0.8,0.0,0.5,0.3534,0.5007,0.426
2026-03-25T15:42:38.079237+00:00,BTCUSDT,LONG,70865.3,0.421663,True,normal,0.8,0.0,0.5,0.3535,0.501,0.5328
2026-03-25T15:42:38.079237+00:00,ETHUSDT,LONG,2158.93,0.413259,True,normal,0.8,0.0,0.5,0.354,0.5007,0.4703
2026-03-25T15:42:38.079237+00:00,SOLUSDT,LONG,91.54,0.407172,True,normal,0.8,0.0,0.5,0.3535,0.5007,0.426
2026-03-25T15:45:01.398584+00:00,BTCUSDT,LONG,70865.3,0.421445,True,normal,0.8,0.0,0.5,0.3526,0.501,0.5328
2026-03-25T15:45:01.398584+00:00,ETHUSDT,LONG,2159.44,0.412797,True,normal,0.8,0.0,0.5,0.3519,0.5007,0.4703
2026-03-25T15:45:01.398584+00:00,SOLUSDT,LONG,91.59,0.407326,True,normal,0.8,0.0,0.5,0.3542,0.5007,0.426
2026-03-25T15:48:01.482477+00:00,BTCUSDT,LONG,70799.9,0.421445,True,normal,0.8,0.0,0.5,0.3526,0.501,0.5328
2026-03-25T15:48:01.482477+00:00,ETHUSDT,LONG,2161.23,0.412797,True,normal,0.8,0.0,0.5,0.3519,0.5007,0.4703
2026-03-25T15:48:01.482477+00:00,SOLUSDT,LONG,91.59,0.407326,True,normal,0.8,0.0,0.5,0.3542,0.5007,0.426
2026-03-25T15:50:13.108704+00:00,BTCUSDT,LONG,70865.3,0.421445,True,normal,0.8,0.0,0.5,0.3526,0.501,0.5328
2026-03-25T15:50:13.108704+00:00,ETHUSDT,LONG,2162.56,0.412797,True,normal,0.8,0.0,0.5,0.3519,0.5007,0.4703
2026-03-25T15:50:13.108704+00:00,SOLUSDT,LONG,91.63,0.407326,True,normal,0.8,0.0,0.5,0.3542,0.5007,0.426
2026-03-25T15:54:34.297524+00:00,BTCUSDT,LONG,70903.2,0.4219,True,normal,0.8,0.0,0.5,0.3526,0.501,0.5362
2026-03-25T15:54:34.297524+00:00,ETHUSDT,LONG,2163.0,0.412797,True,normal,0.8,0.0,0.5,0.3519,0.5007,0.4703
2026-03-25T15:54:34.297524+00:00,SOLUSDT,LONG,91.75,0.408243,True,normal,0.8,0.0,0.5,0.3542,0.5007,0.4328
2026-03-25T16:04:00.318886+00:00,BTCUSDT,LONG,70831.6,0.422271,True,normal,0.8,0.0,0.5,0.3543,0.5009,0.5362
2026-03-25T16:04:00.318886+00:00,ETHUSDT,LONG,2160.66,0.413107,True,normal,0.8,0.0,0.5,0.3534,0.5006,0.4703
2026-03-25T16:04:00.318886+00:00,SOLUSDT,LONG,91.78,0.408532,True,normal,0.8,0.0,0.5,0.3555,0.5006,0.4328
2026-03-25T16:13:03.342727+00:00,BTCUSDT,LONG,70864.8,0.42248,True,normal,0.8,0.0,0.5,0.3553,0.5008,0.5362
2026-03-25T16:13:03.342727+00:00,ETHUSDT,LONG,2160.65,0.413424,True,normal,0.8,0.0,0.5,0.3548,0.5006,0.4703
2026-03-25T16:13:03.342727+00:00,SOLUSDT,LONG,91.46,0.408419,True,normal,0.8,0.0,0.5,0.3551,0.5005,0.4328
2026-03-25T16:15:09.049430+00:00,BTCUSDT,LONG,70829.0,0.42248,True,normal,0.8,0.0,0.5,0.3553,0.5008,0.5362
2026-03-25T16:15:09.049430+00:00,ETHUSDT,LONG,2160.43,0.413424,True,normal,0.8,0.0,0.5,0.3548,0.5006,0.4703
2026-03-25T16:15:09.049430+00:00,SOLUSDT,LONG,91.68,0.408419,True,normal,0.8,0.0,0.5,0.3551,0.5005,0.4328
2026-03-25T17:39:27.088198+00:00,SOLUSDT,LONG,91.84,0.363328,True,normal,0.8,0.0,0.375,0.3547,0.5005,0.4328
2026-03-25T17:45:23.160944+00:00,BTCUSDT,LONG,70899.0,0.422267,True,normal,0.8,0.0,0.5,0.3544,0.5008,0.5362
2026-03-25T17:59:00.688613+00:00,BTCUSDT,LONG,70798.6,0.422209,True,normal,0.8,0.0,0.5,0.3542,0.5008,0.5362
2026-03-25T17:59:00.688613+00:00,ETHUSDT,LONG,2162.62,0.41331,True,normal,0.8,0.0,0.5,0.3544,0.5005,0.4703
2026-03-25T17:59:00.688613+00:00,SOLUSDT,LONG,91.63,0.408295,True,normal,0.8,0.0,0.5,0.3545,0.5005,0.4328
2026-03-25T18:06:10.432501+00:00,SOLUSDT,LONG,91.76,0.451981,True,normal,0.8,0.0,0.6214,0.3545,0.5005,0.4328
2026-03-25T18:59:00.279146+00:00,SOLUSDT,LONG,91.63,0.39572,True,normal,0.8,0.0,0.4653,0.3542,0.5005,0.4328
2026-03-25T19:54:46.863591+00:00,SOLUSDT,LONG,91.64,0.407478,True,normal,0.8,0.0,0.4976,0.3548,0.5005,0.4328
2026-03-25T20:07:00.205452+00:00,SOLUSDT,LONG,91.55,0.368199,True,normal,0.8,0.0,0.3884,0.3549,0.5006,0.4328
2026-03-25T20:19:26.765750+00:00,SOLUSDT,LONG,91.28,0.407977,True,normal,0.8,0.0,0.5,0.3531,0.5006,0.4328
2026-03-25T20:25:50.031312+00:00,SOLUSDT,LONG,91.22,0.407977,True,normal,0.8,0.0,0.5,0.3531,0.5006,0.4328
2026-03-25T20:32:37.526672+00:00,SOLUSDT,LONG,91.13,0.40836,True,normal,0.8,0.0,0.5,0.3547,0.5006,0.4328
2026-03-25T20:34:24.523632+00:00,SOLUSDT,LONG,91.2,0.40836,True,normal,0.8,0.0,0.5,0.3547,0.5006,0.4328
